customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned
C00222,medium,organic,Mumbai,33,male,17,30,183263,169782.28,130492.72,39289.55999999999,23.14,9987.19,2024-03-27,2025-11-09,52,592,306,156,78,39,33,3,4,1,10.48,0.2549,0.1275,0.1078,4,173822.5,0
C00169,high,ads,Bangalore,27,female,9,18,183167,172703.48,140481.13999999998,32222.34,18.66,19189.28,2025-10-02,2025-12-31,0,90,97,47,26,15,9,3,4,1,36.5,0.268,0.1546,0.0928,13,183697.53,0
C00706,medium,ads,Delhi,18,male,7,11,182541,146638.57,121952.68999999999,24685.88,16.83,20948.37,2025-05-18,2025-12-28,3,224,104,51,22,19,12,3,4,1,11.41,0.2115,0.1827,0.1154,2,85283.04000000001,0
C01064,medium,referral,Ahmedabad,43,female,11,23,181590,171786.04,122865.74,48920.299999999996,28.48,15616.91,2025-07-02,2025-12-24,7,175,119,56,33,19,11,3,4,1,22.94,0.2773,0.1597,0.0924,4,138278.63999999998,0
C00819,low,organic,Hyderabad,42,male,5,10,181496,173353.49000000002,133543.69,39809.8,22.96,34670.7,2024-04-22,2025-03-12,294,324,58,29,14,9,6,3,4,1,5.63,0.2414,0.1552,0.1034,0,0.0,1
C01054,medium,ads,Mumbai,28,male,11,25,181182,162536.93,122231.67,40305.25999999999,24.8,14776.08,2025-08-31,2025-12-19,12,110,79,47,22,7,3,3,4,1,36.5,0.2785,0.0886,0.038,5,200399.19,0
C00024,medium,ads,Ahmedabad,22,male,10,23,178179,160905.78,128272.21,32633.56999999999,20.28,16090.58,2025-02-15,2025-11-28,33,286,138,64,35,24,15,3,4,1,12.76,0.2536,0.1739,0.1087,0,0.0,1
C00232,medium,referral,Delhi,18,male,22,41,177242,166697.71,119811.63,46886.08,28.13,7577.17,2024-06-04,2025-12-28,3,572,298,143,81,45,29,3,4,1,14.04,0.2718,0.151,0.0973,1,14188.2,0
C00641,medium,ads,Ahmedabad,40,female,3,9,176301,171172.28999999998,134675.94,36496.34999999998,21.32,57057.43,2025-11-02,2025-11-25,36,23,33,15,5,10,3,3,4,1,47.61,0.1515,0.303,0.0909,4,78248.28,0
C00831,high,referral,Jaipur,32,male,10,25,175011,160567.05,127460.29000000001,33106.759999999995,20.62,16056.7,2025-10-18,2025-12-18,13,61,82,35,25,17,5,3,4,1,59.84,0.3049,0.2073,0.061,11,96042.2,0
C00598,medium,ads,Kolkata,46,female,3,8,174802,162065.2,118530.53,43534.67000000001,26.86,54021.73,2025-08-22,2025-10-17,75,56,67,30,23,4,10,3,4,1,19.55,0.3433,0.0597,0.1493,3,9799.31,0
C00457,medium,organic,Jaipur,48,male,9,21,173741,163902.75,125173.55,38729.2,23.63,18211.42,2025-08-24,2025-12-31,0,129,69,32,15,11,11,3,4,1,25.47,0.2174,0.1594,0.1594,6,181908.84,0
C00056,medium,ads,Mumbai,32,female,5,8,173442,160496.75,121785.55000000002,38711.19999999999,24.12,32099.35,2025-03-28,2025-10-10,82,196,153,83,28,22,20,3,4,1,9.31,0.183,0.1438,0.1307,6,76411.31,0
C00090,medium,ads,Kolkata,34,male,11,19,173145,163934.04,121457.38,42476.66,25.91,14903.09,2025-01-21,2025-11-18,43,301,168,81,51,20,16,3,4,1,13.34,0.3036,0.119,0.0952,3,48144.93,0
C01034,medium,referral,Mumbai,42,female,11,22,172251,159167.02,117788.90000000001,41378.11999999998,26.0,14469.73,2025-06-21,2025-12-26,5,188,158,82,41,16,19,3,4,1,21.36,0.2595,0.1013,0.1203,1,10705.52,0
C00571,medium,organic,Kolkata,24,female,8,16,171676,161604.53,127527.88,34076.65,21.09,20200.57,2025-07-24,2025-12-11,20,140,82,44,19,12,7,3,4,1,20.86,0.2317,0.1463,0.0854,5,63189.19,0
C00159,medium,organic,Bangalore,28,female,8,16,171546,167631.13,125435.27,42195.85999999999,25.17,20953.89,2025-08-03,2025-11-12,49,101,67,31,18,9,9,3,4,1,28.91,0.2687,0.1343,0.1343,2,19910.96,0
C01176,medium,ads,Hyderabad,34,other,16,29,171158,158187.47,122885.85,35301.62,22.32,9886.72,2025-04-25,2025-12-18,13,237,141,61,36,31,13,3,4,1,24.64,0.2553,0.2199,0.0922,3,44545.28,0
C00664,medium,ads,Jaipur,37,female,20,30,170361,161806.29,122687.62,39118.67,24.18,8090.31,2024-07-11,2025-12-12,19,519,253,128,64,46,15,3,4,1,14.07,0.253,0.1818,0.0593,4,71258.52,0
C00562,high,organic,Mumbai,22,male,11,22,167857,146002.6,115654.2,30348.4,20.79,13272.96,2025-09-12,2025-12-27,4,106,121,70,30,13,8,3,4,1,37.88,0.2479,0.1074,0.0661,8,92825.97,0
C00415,medium,ads,Chennai,49,male,8,15,167148,162859.4,118549.63,44309.77,27.21,20357.42,2025-03-26,2025-12-14,17,263,104,44,36,13,11,3,4,1,11.1,0.3462,0.125,0.1058,2,7594.3,0
C00622,high,organic,Hyderabad,20,female,8,13,164987,157401.25999999998,115145.02,42256.23999999999,26.85,19675.16,2025-11-09,2025-12-27,4,48,77,31,25,9,12,3,4,1,60.83,0.3247,0.1169,0.1558,9,278984.33999999997,0
C00371,medium,referral,Kolkata,36,male,5,9,164632,153499.08,113831.95,39667.12999999999,25.84,30699.82,2025-09-25,2025-12-07,24,73,63,28,15,12,8,3,4,1,25.0,0.2381,0.1905,0.127,5,39074.36,0
C00919,medium,organic,Pune,22,female,12,22,163737,140720.01,110059.45,30660.559999999998,21.79,11726.67,2025-03-05,2025-12-16,15,286,165,72,44,24,25,3,4,1,15.31,0.2667,0.1455,0.1515,4,55249.81,0
C01062,high,organic,Ahmedabad,36,other,10,18,163593,151240.26,119433.31,31806.95,21.03,15124.03,2025-11-03,2025-12-29,2,56,72,33,17,15,7,3,4,1,65.18,0.2361,0.2083,0.0972,10,191398.4,0
C00771,medium,ads,Ahmedabad,24,male,9,21,163217,145920.33,120698.93000000001,25221.399999999983,17.28,16213.37,2025-04-17,2025-12-31,0,258,137,66,26,27,18,3,4,1,12.73,0.1898,0.1971,0.1314,2,4839.3099999999995,0
C00590,medium,organic,Bangalore,29,male,14,32,163213,152131.72,110974.82,41156.9,27.05,10866.55,2025-02-03,2025-12-16,15,316,145,72,35,26,12,3,4,1,16.17,0.2414,0.1793,0.0828,5,99294.33,0
C00597,high,ads,Chennai,48,male,11,20,162967,150027.14,111839.66,38187.48,25.45,13638.83,2025-10-20,2025-12-31,0,72,71,36,15,13,7,3,4,1,55.76,0.2113,0.1831,0.0986,7,227511.09,0
C01125,medium,ads,Delhi,27,female,22,46,162945,154052.92,110171.34,43881.58,28.48,7002.41,2024-03-03,2025-11-13,48,620,290,143,78,40,29,3,4,1,12.95,0.269,0.1379,0.1,5,137748.8,0
C00683,medium,ads,Kolkata,50,female,15,28,161437,146540.41,112621.58,33918.829999999994,23.15,9769.36,2025-02-19,2025-12-18,13,302,179,91,41,35,12,3,4,1,18.13,0.2291,0.1955,0.067,2,10534.880000000001,0
C00977,medium,organic,Ahmedabad,36,female,16,32,160685,147927.99,108179.01,39748.979999999996,26.87,9245.5,2024-09-17,2025-12-14,17,453,284,159,58,43,24,3,4,1,12.89,0.2042,0.1514,0.0845,4,92960.28,0
C00674,medium,organic,Ahmedabad,35,female,14,26,160585,146072.74,112528.11,33544.63,22.96,10433.77,2025-03-19,2025-12-06,25,262,118,58,25,18,17,3,4,1,19.5,0.2119,0.1525,0.1441,6,105441.01,0
C00630,medium,ads,Bangalore,47,female,11,19,157935,143016.13999999998,111653.63,31362.50999999999,21.93,13001.47,2025-03-05,2025-12-15,16,285,137,50,45,24,18,3,4,1,14.09,0.3285,0.1752,0.1314,4,183861.74,0
C00233,medium,referral,Jaipur,35,male,12,27,155948,134628.23,113611.35,21016.880000000005,15.61,11219.02,2025-02-27,2025-12-29,2,305,163,86,32,29,16,3,4,1,14.36,0.1963,0.1779,0.0982,1,20807.64,0
C00245,medium,referral,Pune,30,male,7,14,155259,143269.50999999998,108826.15,34443.35999999999,24.04,20467.07,2025-07-14,2025-12-22,9,161,106,55,23,16,12,3,4,1,15.87,0.217,0.1509,0.1132,5,156633.09999999998,0
C00150,high,organic,Chennai,47,male,10,20,153642,148042.94,110988.91,37054.02999999999,25.03,14804.29,2025-10-20,2025-12-09,22,50,70,36,17,10,7,3,4,1,73.0,0.2429,0.1429,0.1,10,128831.24,0
C00741,medium,ads,Bhubaneswar,31,male,8,16,153607,133272.61,107138.92,26133.690000000002,19.61,16659.08,2025-06-04,2025-12-20,11,199,102,54,29,12,7,3,4,1,14.67,0.2843,0.1176,0.0686,6,150577.74,0
C00697,high,referral,Pune,57,female,9,16,152734,142044.09,112111.87000000001,29932.219999999987,21.07,15782.68,2025-11-11,2025-12-30,1,49,60,31,18,8,3,3,4,1,67.04,0.3,0.1333,0.05,10,243678.87,0
C00143,medium,ads,Ahmedabad,37,male,8,16,152445,142701.53999999998,111447.61,31253.929999999982,21.9,17837.69,2025-08-28,2025-12-24,7,118,87,45,23,12,7,3,4,1,24.75,0.2644,0.1379,0.0805,2,18758.04,0
C00580,medium,ads,Jaipur,29,male,8,16,151242,145511.28,110020.95,35490.329999999994,24.39,18188.91,2025-05-06,2025-09-26,96,143,94,38,26,16,14,3,4,1,20.42,0.2766,0.1702,0.1489,0,0.0,1
C00404,medium,ads,Kolkata,64,male,4,6,151175,125228.4,105372.8,19855.599999999988,15.86,31307.1,2025-09-24,2025-12-20,11,87,74,37,15,12,10,3,4,1,16.78,0.2027,0.1622,0.1351,3,7618.27,0
C00761,medium,organic,Pune,27,female,10,19,151013,144979.47,109596.5,35382.97,24.41,14497.95,2025-04-17,2025-12-29,2,256,149,80,32,26,11,3,4,1,14.26,0.2148,0.1745,0.0738,1,6729.86,0
C00058,low,referral,Mumbai,44,male,3,6,149476,143158.32,105344.23000000001,37814.08999999999,26.41,47719.44,2025-05-20,2025-10-21,71,154,71,36,18,10,7,3,4,1,7.11,0.2535,0.1408,0.0986,0,0.0,1
C00094,medium,organic,Bhubaneswar,37,female,14,27,149095,140595.1,99506.43000000001,41088.66999999999,29.22,10042.51,2025-03-06,2025-12-15,16,284,164,94,37,21,12,3,4,1,17.99,0.2256,0.128,0.0732,1,134444.31,0
C00657,medium,ads,Delhi,18,female,9,23,149068,137041.63,110372.94,26668.69,19.46,15226.85,2025-02-22,2025-10-24,68,244,156,81,41,20,14,3,4,1,13.46,0.2628,0.1282,0.0897,3,11004.76,0
C00134,low,organic,Jaipur,36,other,1,3,147741,141831.36,105299.70000000001,36531.659999999974,25.76,141831.36,2025-02-14,2025-02-14,320,0,62,34,18,7,3,3,4,1,1.0,0.2903,0.1129,0.0484,0,0.0,1
C00400,high,ads,Mumbai,32,female,1,3,147561,146085.38999999998,115950.48000000001,30134.909999999974,20.63,146085.39,2025-12-27,2025-12-27,4,0,3,2,1,0,0,1,2,1,1.0,0.3333,0.0,0.0,9,84285.7,0
C00711,medium,organic,Jaipur,56,female,10,23,146520,135877.44999999998,95675.16,40202.289999999986,29.59,13587.74,2025-07-12,2025-12-18,13,159,95,46,25,16,8,3,4,1,22.96,0.2632,0.1684,0.0842,4,47223.95,0
C00166,low,referral,Delhi,32,male,3,7,144849,137143.22999999998,108953.94000000002,28189.28999999998,20.55,45714.41,2025-07-25,2025-11-26,35,124,39,16,11,9,3,3,4,1,8.83,0.2821,0.2308,0.0769,1,1934.1999999999998,0
C00938,medium,organic,Jaipur,41,male,5,10,143425,136743.72,93677.78,43065.939999999995,31.49,27348.74,2025-09-19,2025-11-17,44,59,60,35,14,6,5,3,4,1,30.93,0.2333,0.1,0.0833,4,18603.620000000003,0
C00806,medium,ads,Bangalore,18,female,10,19,143183,136973.88999999998,102823.57,34150.31999999999,24.93,13697.39,2025-05-13,2025-10-01,91,141,164,90,32,16,26,3,4,1,25.89,0.1951,0.0976,0.1585,5,58827.45,0
C00386,medium,organic,Pune,40,male,10,18,141479,130624.42,99668.68,30955.740000000005,23.7,13062.44,2025-06-04,2025-12-25,6,204,153,67,45,27,14,3,4,1,17.89,0.2941,0.1765,0.0915,5,49765.909999999996,0
C00449,medium,organic,Ahmedabad,48,male,7,11,141167,135128.22,100185.56000000001,34942.65999999999,25.86,19304.03,2025-09-17,2025-12-07,24,81,76,36,22,10,8,3,4,1,31.54,0.2895,0.1316,0.1053,7,168185.2,0
C00238,medium,referral,Ahmedabad,51,female,11,23,140948,119677.36,101446.13,18231.229999999996,15.23,10879.76,2025-06-02,2025-12-10,21,191,110,42,40,19,9,3,4,1,21.02,0.3636,0.1727,0.0818,4,67711.29,0
C00318,medium,ads,Mumbai,31,male,10,20,139559,113224.3,95088.54,18135.760000000002,16.02,11322.43,2025-04-17,2025-12-25,6,252,101,52,29,9,11,3,4,1,14.48,0.2871,0.0891,0.1089,6,283721.91,0
C01057,medium,referral,Pune,45,female,7,11,139208,136507.4,102720.78000000001,33786.619999999995,24.75,19501.06,2025-08-03,2025-12-31,0,150,78,34,22,15,7,3,4,1,17.03,0.2821,0.1923,0.0897,1,28087.859999999997,0
C00843,medium,referral,Pune,33,female,4,8,137354,125746.09000000001,98693.84,27052.250000000007,21.51,31436.52,2025-08-22,2025-11-26,35,96,83,41,15,14,13,3,4,1,15.21,0.1807,0.1687,0.1566,4,60049.33,0
C00022,medium,ads,Jaipur,29,female,8,18,137328,126620.31,99040.25,27580.05999999999,21.78,15827.54,2025-05-29,2025-12-16,15,201,115,59,27,18,11,3,4,1,14.53,0.2348,0.1565,0.0957,4,10866.73,0
C00021,medium,ads,Chennai,32,male,12,27,136964,127109.84999999999,97193.13,29916.719999999994,23.54,10592.49,2025-01-03,2025-10-17,75,287,184,82,50,37,15,3,4,1,15.26,0.2717,0.2011,0.0815,3,16639.05,0
C01219,medium,ads,Bangalore,20,male,7,16,136802,129831.98,93726.89,36105.090000000004,27.81,18547.43,2025-06-20,2025-12-18,13,181,96,50,26,12,8,3,4,1,14.12,0.2708,0.125,0.0833,4,48337.44,0
C00675,medium,referral,Jaipur,46,female,14,30,136667,128225.44,93448.77,34776.67,27.12,9158.96,2025-03-30,2025-12-17,14,262,182,89,47,23,23,3,4,1,19.5,0.2582,0.1264,0.1264,3,85872.91,0
C00801,medium,referral,Jaipur,57,male,6,11,134798,122564.72,92981.11,29583.61,24.14,20427.45,2025-09-01,2025-12-08,23,98,71,34,16,12,9,3,4,1,22.35,0.2254,0.169,0.1268,5,84538.41,0
C00240,medium,referral,Bangalore,32,male,6,14,134389,123175.17,101490.93000000001,21684.239999999998,17.6,20529.19,2025-09-10,2025-12-27,4,108,53,34,6,6,7,3,4,1,20.28,0.1132,0.1132,0.1321,2,106173.95999999999,0
C00587,low,organic,Hyderabad,35,female,2,4,134204,126956.16999999998,105991.54000000001,20964.62999999999,16.51,63478.08,2025-11-23,2025-12-14,17,21,4,0,2,2,0,2,2,1,34.76,0.5,0.5,0.0,0,0.0,1
C00259,medium,organic,Ahmedabad,21,female,9,15,133959,123315.45,98409.52,24905.930000000004,20.2,13701.72,2025-04-21,2025-12-27,4,250,122,66,30,14,12,3,4,1,13.14,0.2459,0.1148,0.0984,5,89166.81,0
C00972,medium,referral,Kolkata,35,female,10,20,132532,127116.17,86629.6,40486.56999999999,31.85,12711.62,2025-02-23,2025-09-19,103,208,149,78,35,21,15,3,4,1,17.55,0.2349,0.1409,0.1007,4,36139.87,0
C00715,medium,ads,Ahmedabad,43,female,4,9,132468,122209.75,85744.20999999999,36465.54,29.84,30552.44,2025-08-20,2025-10-24,68,65,62,33,10,12,7,3,4,1,22.46,0.1613,0.1935,0.1129,2,170711.47999999998,0
C00329,medium,organic,Bangalore,39,female,13,20,129559,117900.48,82225.83,35674.649999999994,30.26,9069.27,2024-08-19,2025-12-24,7,492,241,123,65,32,21,3,4,1,9.64,0.2697,0.1328,0.0871,8,114433.63,0
C01138,low,organic,Bhubaneswar,33,male,7,18,128286,120963.0,87645.92,33317.08,27.54,17280.43,2024-01-17,2025-10-15,77,637,124,63,27,25,9,3,4,1,4.01,0.2177,0.2016,0.0726,0,0.0,1
C00545,high,referral,Bangalore,31,female,7,15,128194,121509.67,89494.95,32014.719999999998,26.35,17358.52,2025-10-26,2025-12-31,0,66,59,33,9,12,5,3,4,1,38.71,0.1525,0.2034,0.0847,7,74274.1,0
C00313,medium,referral,Chennai,33,female,10,20,127040,112604.39,87218.05,25386.339999999993,22.54,11260.44,2025-03-27,2025-11-22,39,240,166,81,39,26,20,3,4,1,15.21,0.2349,0.1566,0.1205,1,13167.0,0
C00979,high,organic,Chennai,42,male,15,25,126953,114667.4,91474.85,23192.550000000003,20.23,7644.49,2025-07-24,2025-12-25,6,154,161,87,41,19,14,3,4,1,35.55,0.2547,0.118,0.087,13,263533.69,0
C01197,medium,ads,Chennai,27,female,12,29,126721,105234.25,89777.95,15456.300000000003,14.69,8769.52,2024-10-11,2025-12-22,9,437,207,96,48,32,31,3,4,1,10.02,0.2319,0.1546,0.1498,1,666.49,0
C00046,medium,organic,Ahmedabad,43,male,9,11,126204,106561.95,82054.4,24507.55,23.0,11840.22,2025-06-21,2025-12-14,17,176,104,51,19,19,15,3,4,1,18.66,0.1827,0.1827,0.1442,2,82165.20000000001,0
C01158,low,ads,Ahmedabad,54,female,1,3,124806,88612.26,82384.47,6227.789999999994,7.03,88612.26,2025-03-21,2025-03-21,285,0,6,2,3,1,0,2,3,1,1.0,0.5,0.1667,0.0,0,0.0,1
C00738,medium,ads,Ahmedabad,32,male,11,18,124068,115995.16,85775.7,30219.460000000003,26.05,10545.01,2025-05-26,2025-12-06,25,194,98,51,22,19,6,3,4,1,20.7,0.2245,0.1939,0.0612,3,31326.03,0
C00008,high,ads,Kolkata,31,other,16,29,122827,111533.92,81907.87,29626.05,26.56,6970.87,2025-09-18,2025-12-22,9,95,102,55,18,18,11,3,4,1,61.47,0.1765,0.1765,0.1078,6,49065.14,0
C00939,medium,ads,Bhubaneswar,29,male,10,14,122178,113797.15000000001,86540.83,27256.32,23.95,11379.72,2025-06-17,2025-11-27,34,163,106,55,27,13,11,3,4,1,22.39,0.2547,0.1226,0.1038,6,82795.85,0
C01114,high,organic,Chennai,36,female,11,24,122117,114239.31,83098.34,31140.97,27.26,10385.39,2025-09-14,2025-12-15,16,92,75,31,22,13,9,3,4,1,43.64,0.2933,0.1733,0.12,10,87407.5,0
C00040,low,ads,Ahmedabad,27,female,2,4,121068,110776.20000000001,79460.98999999999,31315.210000000006,28.27,55388.1,2025-12-02,2025-12-24,7,22,6,3,1,2,0,2,3,1,33.18,0.1667,0.3333,0.0,0,0.0,1
C00451,medium,ads,Mumbai,40,male,6,14,120300,108838.31999999999,83155.13,25683.189999999995,23.6,18139.72,2025-06-19,2025-12-07,24,171,105,56,28,7,14,3,4,1,12.81,0.2667,0.0667,0.1333,3,187170.66999999998,0
C00606,high,organic,Chennai,43,female,8,13,120251,114934.28,93441.37,21492.909999999996,18.7,14366.78,2025-10-18,2025-12-21,10,64,72,39,13,15,5,3,4,1,45.63,0.1806,0.2083,0.0694,9,95697.68,0
C01003,medium,referral,Ahmedabad,42,female,10,19,120174,110922.68,80977.6,29945.079999999994,27.0,11092.27,2025-05-01,2025-12-16,15,229,168,74,50,21,23,3,4,1,15.94,0.2976,0.125,0.1369,2,3677.6000000000004,0
C00692,high,referral,Bhubaneswar,25,female,6,7,117548,99972.67,79936.26,20036.41,20.04,16662.11,2025-11-02,2025-12-21,10,49,62,34,14,8,6,3,4,1,44.69,0.2258,0.129,0.0968,13,292616.21,0
C00941,medium,ads,Pune,36,male,10,22,117532,113061.0,87221.05,25839.95,22.85,11306.1,2025-05-06,2025-11-07,54,185,131,71,31,17,12,3,4,1,19.73,0.2366,0.1298,0.0916,2,25047.61,0
C01010,medium,organic,Chennai,34,female,11,21,115757,108479.06999999999,78710.41,29768.659999999993,27.44,9861.73,2025-01-20,2025-12-28,3,342,169,92,48,22,7,3,4,1,11.74,0.284,0.1302,0.0414,2,8580.28,0
C00119,medium,organic,Chennai,38,female,8,14,115446,109029.98,73071.64,35958.34,32.98,13628.75,2024-08-08,2025-08-24,129,381,238,130,57,27,24,3,4,1,7.66,0.2395,0.1134,0.1008,2,71509.76,0
C00873,medium,ads,Ahmedabad,31,male,11,26,115431,108416.74,76913.06,31503.68,29.06,9856.07,2025-05-07,2025-11-30,31,207,131,62,39,21,9,3,4,1,19.4,0.2977,0.1603,0.0687,4,21728.71,0
C00287,medium,referral,Hyderabad,41,male,4,9,115270,100012.79999999999,77826.20999999999,22186.589999999997,22.18,25003.2,2025-10-26,2025-12-24,7,59,42,21,8,7,6,3,4,1,24.75,0.1905,0.1667,0.1429,2,33561.18,0
C01007,medium,ads,Kolkata,35,female,10,24,114797,109799.08,83672.81,26126.269999999997,23.79,10979.91,2024-12-03,2025-10-23,69,324,201,101,48,36,16,3,4,1,11.27,0.2388,0.1791,0.0796,3,14822.439999999999,0
C00566,low,ads,Bhubaneswar,24,male,4,5,113855,102943.90999999999,82201.03,20742.87999999999,20.15,25735.98,2024-04-28,2024-06-09,570,42,23,11,6,5,1,3,4,1,34.76,0.2609,0.2174,0.0435,0,0.0,1
C00764,medium,organic,Bangalore,40,female,10,16,113126,103920.66,83203.65,20717.01,19.94,10392.07,2025-02-06,2025-11-26,35,293,150,84,36,20,10,3,4,1,12.46,0.24,0.1333,0.0667,4,111907.5,0
C00123,medium,referral,Jaipur,27,male,9,21,112787,96627.06,77944.44,18682.62,19.33,10736.34,2025-03-05,2025-08-11,142,159,165,80,48,20,17,3,4,1,20.66,0.2909,0.1212,0.103,5,188598.03999999998,0
C00936,medium,ads,Pune,24,female,7,16,111196,102474.59000000001,80968.41,21506.180000000008,20.99,14639.23,2025-08-05,2025-12-20,11,137,62,32,15,8,7,3,4,1,18.65,0.2419,0.129,0.1129,4,39610.43,0
C00691,medium,ads,Bangalore,41,male,7,11,110980,104681.75,82824.67,21857.07999999999,20.88,14954.54,2025-04-03,2025-10-20,72,200,174,88,47,23,16,3,4,1,12.78,0.2701,0.1322,0.092,3,145993.08,0
C00267,medium,ads,Bangalore,24,female,3,5,110849,105269.74999999999,81419.83,23849.919999999987,22.66,35089.92,2025-09-27,2025-12-23,8,87,54,29,16,6,3,3,4,1,12.59,0.2963,0.1111,0.0556,3,13737.5,0
C00523,medium,ads,Bangalore,37,female,10,22,109689,103484.88,76369.85,27115.03,26.2,10348.49,2025-02-23,2025-12-04,27,284,134,69,30,18,17,3,4,1,12.85,0.2239,0.1343,0.1269,4,122572.9,0
C00130,medium,referral,Bangalore,20,female,4,8,109165,103953.4,80556.42,23396.97999999999,22.51,25988.35,2025-09-14,2025-11-17,44,64,57,26,16,10,5,3,4,1,22.81,0.2807,0.1754,0.0877,5,78029.98,0
C01173,high,ads,Delhi,18,male,3,6,108943,100661.9,70867.64,29794.26,29.6,33553.97,2025-11-03,2025-12-11,20,38,63,37,13,4,9,3,4,1,28.82,0.2063,0.0635,0.1429,10,230609.92,0
C01182,medium,organic,Delhi,45,male,8,17,108854,99774.60999999999,75195.27,24579.33999999999,24.63,12471.83,2025-09-26,2025-12-30,1,95,53,25,9,13,6,3,4,1,30.74,0.1698,0.2453,0.1132,2,144635.37,0
C00108,medium,referral,Ahmedabad,48,female,5,11,108744,101562.36,74575.92,26986.439999999995,26.57,20312.47,2025-10-01,2025-12-30,1,90,68,37,17,6,8,3,4,1,20.28,0.25,0.0882,0.1176,2,6122.68,0
C00283,medium,ads,Kolkata,31,female,15,29,107253,98133.68000000001,73767.42,24366.260000000002,24.83,6542.25,2024-06-06,2025-10-22,70,503,284,145,67,42,30,3,4,1,10.88,0.2359,0.1479,0.1056,4,221382.5,0
C00129,medium,referral,Mumbai,36,female,6,13,106906,92292.45999999999,71239.26000000001,21053.199999999997,22.81,15382.08,2025-09-07,2025-11-14,47,68,89,42,24,16,7,3,4,1,32.21,0.2697,0.1798,0.0787,5,92271.84,0
C00548,medium,organic,Bhubaneswar,25,male,11,18,105888,94056.51999999999,78473.4,15583.119999999997,16.57,8550.59,2025-01-28,2025-12-12,19,318,175,82,40,27,26,3,4,1,12.63,0.2286,0.1543,0.1486,2,16330.4,0
C00376,medium,organic,Bhubaneswar,41,female,7,14,103770,85943.91,73379.03,12564.880000000003,14.62,12277.7,2025-05-05,2025-12-18,13,227,103,57,26,15,5,3,4,1,11.26,0.2524,0.1456,0.0485,2,36296.4,0
C00888,medium,ads,Delhi,22,female,14,24,103711,89719.78,72054.78,17664.999999999996,19.69,6408.56,2024-09-30,2025-12-26,5,452,188,92,57,20,19,3,4,1,11.31,0.3032,0.1064,0.1011,5,143807.8,0
C00618,medium,ads,Hyderabad,18,female,9,20,103422,96233.64,75673.79,20559.849999999995,21.36,10692.63,2025-05-16,2025-12-21,10,219,112,59,26,19,8,3,4,1,15.0,0.2321,0.1696,0.0714,4,51322.299999999996,0
C01059,medium,ads,Chennai,40,male,8,14,102266,92755.99,74279.18000000001,18476.810000000005,19.92,11594.5,2025-05-23,2025-11-07,54,168,103,54,26,15,8,3,4,1,17.38,0.2524,0.1456,0.0777,2,28524.48,0
C00792,medium,referral,Jaipur,44,male,5,9,101217,93843.29999999999,68343.83,25499.469999999994,27.17,18768.66,2025-06-21,2025-12-28,3,190,143,73,40,20,10,3,4,1,9.61,0.2797,0.1399,0.0699,2,6666.41,0
C00424,low,ads,Delhi,48,male,2,3,101125,95531.12,68977.66,26553.46,27.8,47765.56,2025-03-25,2025-07-17,167,114,47,19,15,9,4,3,4,1,6.4,0.3191,0.1915,0.0851,0,0.0,1
C00864,medium,ads,Delhi,45,male,5,10,100207,88347.27,66777.89,21569.379999999997,24.41,17669.45,2025-10-08,2025-12-22,9,75,50,26,11,8,5,3,4,1,24.33,0.22,0.16,0.1,4,53782.66,0
C00943,medium,referral,Delhi,45,male,6,10,100175,95266.24999999999,65046.07,30220.179999999993,31.72,15877.71,2025-09-04,2025-11-12,49,69,59,30,14,11,4,3,4,1,31.74,0.2373,0.1864,0.0678,2,4499.4,0
C00112,medium,organic,Jaipur,25,female,11,21,99357,89202.59,70590.11,18612.480000000003,20.87,8109.33,2024-10-23,2025-10-16,76,358,214,113,50,34,17,3,4,1,11.22,0.2336,0.1589,0.0794,2,7354.92,0
C00970,medium,organic,Pune,34,male,3,5,99256,94572.95000000001,64287.14000000001,30285.81,32.02,31524.32,2025-10-15,2025-12-13,18,59,35,14,8,11,2,3,4,1,18.56,0.2286,0.3143,0.0571,2,52599.85,0
C00679,medium,ads,Pune,32,female,6,14,99254,92205.58,68503.94,23701.640000000003,25.71,15367.6,2025-06-14,2025-11-22,39,161,81,38,23,11,9,3,4,1,13.6,0.284,0.1358,0.1111,5,98771.62,0
