interaction_id,customer_id,interaction_type,product_id,interaction_timestamp,channel,interaction_date,interaction_hour,interaction_month
97801,C00486,view,P0082,2025-11-12,web,2025-11-12,0,2025-11
97802,C00486,view,P0043,2025-12-12,web,2025-12-12,0,2025-12
97803,C00486,click,P0056,2025-12-17,web,2025-12-17,0,2025-12
97804,C00486,add_to_cart,,2025-12-07,web,2025-12-07,0,2025-12
97805,C00486,view,P0003,2025-12-25,web,2025-12-25,0,2025-12
97806,C00486,view,P0073,2025-12-11,web,2025-12-11,0,2025-12
97807,C00486,view,P0039,2025-12-14,app,2025-12-14,0,2025-12
97808,C00486,view,,2025-12-22,app,2025-12-22,0,2025-12
97809,C00486,click,P0007,2025-12-01,web,2025-12-01,0,2025-12
97810,C00486,add_to_cart,,2025-12-13,app,2025-12-13,0,2025-12
97811,C00486,click,P0020,2025-12-28,web,2025-12-28,0,2025-12
97812,C00486,email_open,P0047,2025-12-07,email,2025-12-07,0,2025-12
97813,C00486,view,P0021,2026-01-23,app,2026-01-23,0,2026-01
97814,C00486,view,,2026-01-19,app,2026-01-19,0,2026-01
97815,C00486,view,P0073,2026-01-23,web,2026-01-23,0,2026-01
97816,C00486,click,,2026-01-17,app,2026-01-17,0,2026-01
97817,C00486,view,,2026-01-09,web,2026-01-09,0,2026-01
97818,C00486,view,,2026-01-16,web,2026-01-16,0,2026-01
97819,C00486,view,,2026-01-12,app,2026-01-12,0,2026-01
97820,C00486,click,P0101,2026-01-15,app,2026-01-15,0,2026-01
97821,C00486,view,P0049,2026-01-24,web,2026-01-24,0,2026-01
97822,C00486,add_to_cart,,2026-01-29,web,2026-01-29,0,2026-01
97823,C00486,email_open,,2026-01-21,email,2026-01-21,0,2026-01
97824,C00486,click,,2026-01-17,web,2026-01-17,0,2026-01
97825,C00486,view,P0034,2026-01-07,web,2026-01-07,0,2026-01
97826,C00486,click,,2026-01-04,web,2026-01-04,0,2026-01
97827,C00486,add_to_cart,P0080,2026-01-02,web,2026-01-02,0,2026-01
97828,C00486,view,P0092,2026-01-06,web,2026-01-06,0,2026-01
97829,C00486,click,,2026-01-19,web,2026-01-19,0,2026-01
97830,C00486,view,P0008,2026-01-22,web,2026-01-22,0,2026-01
97831,C00486,click,P0066,2026-01-07,app,2026-01-07,0,2026-01
97832,C00486,view,P0076,2026-01-29,web,2026-01-29,0,2026-01
97833,C00486,add_to_cart,,2026-02-26,app,2026-02-26,0,2026-02
97834,C00486,click,P0021,2026-02-07,web,2026-02-07,0,2026-02
97835,C00486,click,P0046,2026-02-18,web,2026-02-18,0,2026-02
97836,C00486,view,,2026-02-20,web,2026-02-20,0,2026-02
97837,C00486,view,P0089,2026-02-16,app,2026-02-16,0,2026-02
97838,C00486,view,P0060,2026-02-17,web,2026-02-17,0,2026-02
97839,C00486,view,P0076,2026-02-07,web,2026-02-07,0,2026-02
97840,C00486,add_to_cart,P0118,2026-02-20,web,2026-02-20,0,2026-02
97841,C00486,view,P0052,2026-02-03,web,2026-02-03,0,2026-02
97842,C00486,click,P0105,2026-02-27,web,2026-02-27,0,2026-02
97843,C00486,view,,2026-02-23,app,2026-02-23,0,2026-02
97844,C00486,view,,2026-02-20,web,2026-02-20,0,2026-02
97845,C00486,view,,2026-02-21,app,2026-02-21,0,2026-02
97846,C00486,click,P0116,2026-02-25,web,2026-02-25,0,2026-02
97847,C00486,add_to_cart,P0080,2026-02-07,web,2026-02-07,0,2026-02
97848,C00486,view,P0119,2026-02-28,app,2026-02-28,0,2026-02
97849,C00486,view,P0071,2026-02-27,web,2026-02-27,0,2026-02
97850,C00486,click,,2026-02-08,web,2026-02-08,0,2026-02
97851,C00486,view,P0026,2026-03-02,web,2026-03-02,0,2026-03
97852,C00486,click,,2026-03-12,web,2026-03-12,0,2026-03
97853,C00486,click,P0098,2026-03-01,app,2026-03-01,0,2026-03
97854,C00486,add_to_cart,,2026-03-16,web,2026-03-16,0,2026-03
97855,C00486,view,P0094,2026-03-15,web,2026-03-15,0,2026-03
97856,C00486,view,P0102,2026-03-21,app,2026-03-21,0,2026-03
97857,C00486,view,P0112,2026-03-09,app,2026-03-09,0,2026-03
97858,C00486,click,P0114,2026-03-17,web,2026-03-17,0,2026-03
97859,C00486,click,P0083,2026-03-04,web,2026-03-04,0,2026-03
97860,C00486,click,P0012,2026-03-16,web,2026-03-16,0,2026-03
97861,C00486,view,,2026-03-24,web,2026-03-24,0,2026-03
97862,C00486,add_to_cart,P0069,2026-03-16,web,2026-03-16,0,2026-03
97863,C00486,view,,2026-03-09,app,2026-03-09,0,2026-03
97864,C00486,view,P0065,2026-03-12,web,2026-03-12,0,2026-03
97865,C00486,email_open,P0083,2026-03-19,email,2026-03-19,0,2026-03
97866,C00486,view,P0064,2026-03-18,web,2026-03-18,0,2026-03
97867,C00486,view,,2026-03-21,web,2026-03-21,0,2026-03
97868,C00486,add_to_cart,,2026-03-13,web,2026-03-13,0,2026-03
97869,C00486,click,,2026-03-19,web,2026-03-19,0,2026-03
97870,C00487,click,P0095,2025-03-19,web,2025-03-19,0,2025-03
97871,C00487,view,P0060,2025-03-26,web,2025-03-26,0,2025-03
97872,C00487,add_to_cart,,2025-03-30,web,2025-03-30,0,2025-03
97873,C00487,add_to_cart,P0019,2025-03-23,web,2025-03-23,0,2025-03
97874,C00487,view,P0109,2025-03-25,app,2025-03-25,0,2025-03
97875,C00487,add_to_cart,P0092,2025-03-24,web,2025-03-24,0,2025-03
97876,C00487,view,P0104,2025-03-22,web,2025-03-22,0,2025-03
97877,C00487,view,P0091,2025-03-29,web,2025-03-29,0,2025-03
97878,C00487,add_to_cart,P0009,2025-03-31,web,2025-03-31,0,2025-03
97879,C00487,view,,2025-03-25,web,2025-03-25,0,2025-03
97880,C00487,click,P0099,2025-03-17,web,2025-03-17,0,2025-03
97881,C00487,view,,2025-03-18,web,2025-03-18,0,2025-03
97882,C00487,add_to_cart,P0090,2025-04-07,web,2025-04-07,0,2025-04
97883,C00487,view,P0115,2025-04-03,web,2025-04-03,0,2025-04
97884,C00487,view,,2025-04-10,web,2025-04-10,0,2025-04
97885,C00487,email_open,P0100,2025-04-26,email,2025-04-26,0,2025-04
97886,C00487,view,P0103,2025-04-29,app,2025-04-29,0,2025-04
97887,C00487,view,P0069,2025-04-07,app,2025-04-07,0,2025-04
97888,C00487,click,P0076,2025-04-27,web,2025-04-27,0,2025-04
97889,C00487,add_to_cart,,2025-04-23,web,2025-04-23,0,2025-04
97890,C00487,view,P0029,2025-04-19,web,2025-04-19,0,2025-04
97891,C00487,view,P0038,2025-04-16,web,2025-04-16,0,2025-04
97892,C00487,view,P0037,2025-04-29,web,2025-04-29,0,2025-04
97893,C00487,view,P0050,2025-04-25,web,2025-04-25,0,2025-04
97894,C00487,view,P0116,2025-04-24,app,2025-04-24,0,2025-04
97895,C00487,click,P0063,2025-04-11,web,2025-04-11,0,2025-04
97896,C00487,add_to_cart,P0084,2025-04-09,web,2025-04-09,0,2025-04
97897,C00487,add_to_cart,P0104,2025-04-26,web,2025-04-26,0,2025-04
97898,C00487,add_to_cart,P0069,2025-04-10,web,2025-04-10,0,2025-04
97899,C00487,click,P0078,2025-04-01,app,2025-04-01,0,2025-04
97900,C00487,email_open,P0021,2025-05-29,email,2025-05-29,0,2025-05
97901,C00487,add_to_cart,,2025-05-25,web,2025-05-25,0,2025-05
97902,C00487,add_to_cart,P0118,2025-05-31,web,2025-05-31,0,2025-05
97903,C00487,view,P0019,2025-05-18,web,2025-05-18,0,2025-05
97904,C00487,email_open,,2025-05-25,email,2025-05-25,0,2025-05
97905,C00487,view,,2025-05-20,web,2025-05-20,0,2025-05
97906,C00487,view,P0051,2025-05-24,web,2025-05-24,0,2025-05
97907,C00487,click,,2025-05-21,web,2025-05-21,0,2025-05
97908,C00487,view,P0006,2025-05-21,web,2025-05-21,0,2025-05
97909,C00487,view,P0077,2025-05-02,app,2025-05-02,0,2025-05
97910,C00487,view,P0090,2025-06-01,web,2025-06-01,0,2025-06
97911,C00487,click,P0114,2025-06-12,web,2025-06-12,0,2025-06
97912,C00487,add_to_cart,P0080,2025-06-05,app,2025-06-05,0,2025-06
97913,C00487,click,,2025-06-22,app,2025-06-22,0,2025-06
97914,C00487,view,P0082,2025-06-21,web,2025-06-21,0,2025-06
97915,C00487,add_to_cart,,2025-06-12,web,2025-06-12,0,2025-06
97916,C00487,add_to_cart,P0048,2025-06-14,web,2025-06-14,0,2025-06
97917,C00487,click,,2025-06-04,web,2025-06-04,0,2025-06
97918,C00487,add_to_cart,P0116,2025-06-15,app,2025-06-15,0,2025-06
97919,C00487,click,,2025-06-12,app,2025-06-12,0,2025-06
97920,C00487,click,P0056,2025-06-15,web,2025-06-15,0,2025-06
97921,C00487,view,P0025,2025-07-03,web,2025-07-03,0,2025-07
97922,C00487,add_to_cart,P0042,2025-07-14,web,2025-07-14,0,2025-07
97923,C00487,view,,2025-07-28,app,2025-07-28,0,2025-07
97924,C00487,view,,2025-07-21,app,2025-07-21,0,2025-07
97925,C00487,click,,2025-07-08,web,2025-07-08,0,2025-07
97926,C00487,view,P0065,2025-07-07,web,2025-07-07,0,2025-07
97927,C00487,click,P0078,2025-07-17,app,2025-07-17,0,2025-07
97928,C00487,add_to_cart,P0012,2025-07-10,web,2025-07-10,0,2025-07
97929,C00487,add_to_cart,P0073,2025-07-09,web,2025-07-09,0,2025-07
97930,C00487,view,P0079,2025-07-28,web,2025-07-28,0,2025-07
97931,C00487,view,P0075,2025-08-23,app,2025-08-23,0,2025-08
97932,C00487,view,P0004,2025-08-20,app,2025-08-20,0,2025-08
97933,C00487,click,P0009,2025-08-08,app,2025-08-08,0,2025-08
97934,C00487,view,,2025-08-12,app,2025-08-12,0,2025-08
97935,C00487,add_to_cart,P0066,2025-08-01,web,2025-08-01,0,2025-08
97936,C00487,add_to_cart,P0031,2025-08-30,web,2025-08-30,0,2025-08
97937,C00487,view,P0080,2025-08-12,app,2025-08-12,0,2025-08
97938,C00487,click,P0100,2025-08-22,app,2025-08-22,0,2025-08
97939,C00487,view,P0116,2025-08-30,web,2025-08-30,0,2025-08
97940,C00487,click,P0003,2025-08-08,app,2025-08-08,0,2025-08
97941,C00487,view,P0026,2025-08-01,web,2025-08-01,0,2025-08
97942,C00487,view,,2025-09-17,app,2025-09-17,0,2025-09
97943,C00487,add_to_cart,P0005,2025-09-23,web,2025-09-23,0,2025-09
97944,C00487,view,P0032,2025-09-14,web,2025-09-14,0,2025-09
97945,C00487,add_to_cart,P0006,2025-09-21,web,2025-09-21,0,2025-09
97946,C00487,view,P0106,2025-09-16,app,2025-09-16,0,2025-09
97947,C00487,view,,2025-09-21,app,2025-09-21,0,2025-09
97948,C00487,view,,2025-09-12,web,2025-09-12,0,2025-09
97949,C00487,click,P0098,2025-09-26,web,2025-09-26,0,2025-09
97950,C00487,view,P0017,2025-09-17,app,2025-09-17,0,2025-09
97951,C00487,view,P0090,2025-09-06,web,2025-09-06,0,2025-09
97952,C00487,click,P0035,2025-09-30,app,2025-09-30,0,2025-09
97953,C00487,view,,2025-09-14,web,2025-09-14,0,2025-09
97954,C00487,click,P0004,2025-09-18,app,2025-09-18,0,2025-09
97955,C00487,view,P0043,2025-09-29,web,2025-09-29,0,2025-09
97956,C00487,view,P0007,2025-10-14,web,2025-10-14,0,2025-10
97957,C00487,view,P0010,2025-10-28,web,2025-10-28,0,2025-10
97958,C00487,view,,2025-10-18,web,2025-10-18,0,2025-10
97959,C00487,click,P0036,2025-10-22,web,2025-10-22,0,2025-10
97960,C00487,click,P0047,2025-10-28,web,2025-10-28,0,2025-10
97961,C00487,click,P0111,2025-10-09,web,2025-10-09,0,2025-10
97962,C00487,click,P0097,2025-10-21,web,2025-10-21,0,2025-10
97963,C00487,view,P0048,2025-10-29,web,2025-10-29,0,2025-10
97964,C00487,click,P0070,2025-10-13,web,2025-10-13,0,2025-10
97965,C00487,click,,2025-10-17,app,2025-10-17,0,2025-10
97966,C00487,click,P0076,2025-10-17,web,2025-10-17,0,2025-10
97967,C00487,view,P0117,2025-10-31,web,2025-10-31,0,2025-10
97968,C00487,click,P0049,2025-10-21,web,2025-10-21,0,2025-10
97969,C00487,view,,2025-10-24,web,2025-10-24,0,2025-10
97970,C00487,email_open,P0033,2025-10-21,email,2025-10-21,0,2025-10
97971,C00487,click,P0055,2025-10-21,web,2025-10-21,0,2025-10
97972,C00487,click,P0061,2025-10-26,web,2025-10-26,0,2025-10
97973,C00487,view,P0083,2025-10-30,app,2025-10-30,0,2025-10
97974,C00487,view,P0051,2025-10-03,web,2025-10-03,0,2025-10
97975,C00487,add_to_cart,P0017,2025-10-25,app,2025-10-25,0,2025-10
97976,C00487,email_open,P0003,2025-11-04,email,2025-11-04,0,2025-11
97977,C00487,add_to_cart,P0047,2025-11-21,web,2025-11-21,0,2025-11
97978,C00487,email_open,P0111,2025-11-04,email,2025-11-04,0,2025-11
97979,C00487,add_to_cart,,2025-11-30,web,2025-11-30,0,2025-11
97980,C00487,click,P0099,2025-11-12,app,2025-11-12,0,2025-11
97981,C00487,view,P0030,2025-11-17,app,2025-11-17,0,2025-11
97982,C00487,view,P0072,2025-11-02,web,2025-11-02,0,2025-11
97983,C00487,view,P0022,2025-11-23,web,2025-11-23,0,2025-11
97984,C00487,click,P0013,2025-11-26,web,2025-11-26,0,2025-11
97985,C00487,view,P0116,2025-11-12,app,2025-11-12,0,2025-11
97986,C00487,view,,2025-11-07,web,2025-11-07,0,2025-11
97987,C00487,email_open,,2025-11-12,email,2025-11-12,0,2025-11
97988,C00487,view,P0004,2025-11-08,web,2025-11-08,0,2025-11
97989,C00487,click,,2025-11-10,web,2025-11-10,0,2025-11
97990,C00487,view,P0101,2025-11-29,web,2025-11-29,0,2025-11
97991,C00487,click,P0078,2025-11-23,web,2025-11-23,0,2025-11
97992,C00487,view,,2025-11-07,web,2025-11-07,0,2025-11
97993,C00487,add_to_cart,P0100,2025-11-03,app,2025-11-03,0,2025-11
97994,C00487,click,P0026,2025-11-13,web,2025-11-13,0,2025-11
97995,C00487,view,,2025-12-08,web,2025-12-08,0,2025-12
97996,C00487,click,P0070,2025-12-09,web,2025-12-09,0,2025-12
97997,C00487,click,,2025-12-23,web,2025-12-23,0,2025-12
97998,C00487,add_to_cart,P0068,2025-12-30,app,2025-12-30,0,2025-12
97999,C00487,view,P0110,2025-12-03,web,2025-12-03,0,2025-12
98000,C00487,view,,2025-12-01,web,2025-12-01,0,2025-12
98001,C00487,add_to_cart,P0027,2025-12-29,web,2025-12-29,0,2025-12
98002,C00487,view,P0065,2025-12-06,web,2025-12-06,0,2025-12
98003,C00487,view,P0054,2025-12-15,app,2025-12-15,0,2025-12
98004,C00487,view,P0084,2025-12-12,web,2025-12-12,0,2025-12
98005,C00487,add_to_cart,P0011,2025-12-31,web,2025-12-31,0,2025-12
98006,C00487,add_to_cart,P0087,2025-12-23,app,2025-12-23,0,2025-12
98007,C00487,click,P0041,2025-12-12,web,2025-12-12,0,2025-12
98008,C00487,view,P0113,2025-12-13,web,2025-12-13,0,2025-12
98009,C00487,view,P0094,2025-12-07,web,2025-12-07,0,2025-12
98010,C00487,view,P0058,2025-12-01,web,2025-12-01,0,2025-12
98011,C00487,view,P0058,2026-01-23,app,2026-01-23,0,2026-01
98012,C00487,click,P0050,2026-01-10,app,2026-01-10,0,2026-01
98013,C00487,add_to_cart,P0094,2026-01-22,web,2026-01-22,0,2026-01
98014,C00487,view,,2026-01-08,web,2026-01-08,0,2026-01
98015,C00487,view,P0025,2026-01-31,web,2026-01-31,0,2026-01
98016,C00487,click,P0099,2026-01-17,app,2026-01-17,0,2026-01
98017,C00487,view,P0051,2026-01-13,app,2026-01-13,0,2026-01
98018,C00487,click,P0113,2026-01-07,app,2026-01-07,0,2026-01
98019,C00487,view,P0016,2026-01-11,web,2026-01-11,0,2026-01
98020,C00487,view,P0006,2026-01-22,web,2026-01-22,0,2026-01
98021,C00487,view,P0049,2026-02-04,web,2026-02-04,0,2026-02
98022,C00487,view,P0047,2026-02-14,web,2026-02-14,0,2026-02
98023,C00487,view,,2026-02-23,web,2026-02-23,0,2026-02
98024,C00487,add_to_cart,,2026-02-25,web,2026-02-25,0,2026-02
98025,C00487,view,,2026-02-09,app,2026-02-09,0,2026-02
98026,C00487,view,P0066,2026-02-07,web,2026-02-07,0,2026-02
98027,C00487,view,P0052,2026-02-06,web,2026-02-06,0,2026-02
98028,C00487,click,,2026-02-09,web,2026-02-09,0,2026-02
98029,C00487,click,P0047,2026-02-12,web,2026-02-12,0,2026-02
98030,C00487,add_to_cart,,2026-03-20,web,2026-03-20,0,2026-03
98031,C00487,email_open,,2026-03-14,email,2026-03-14,0,2026-03
98032,C00487,view,,2026-03-31,web,2026-03-31,0,2026-03
98033,C00487,view,,2026-03-16,web,2026-03-16,0,2026-03
98034,C00487,view,,2026-03-21,web,2026-03-21,0,2026-03
98035,C00487,click,,2026-03-02,web,2026-03-02,0,2026-03
98036,C00487,view,P0055,2026-03-08,web,2026-03-08,0,2026-03
98037,C00487,view,P0070,2026-03-03,web,2026-03-03,0,2026-03
98038,C00487,view,P0057,2026-03-16,web,2026-03-16,0,2026-03
98039,C00487,add_to_cart,,2026-03-28,web,2026-03-28,0,2026-03
98040,C00487,view,P0036,2026-03-28,web,2026-03-28,0,2026-03
98041,C00487,click,P0062,2026-03-20,web,2026-03-20,0,2026-03
98042,C00487,view,P0013,2026-03-10,web,2026-03-10,0,2026-03
98043,C00487,click,P0094,2026-03-11,app,2026-03-11,0,2026-03
98044,C00487,click,,2026-03-24,app,2026-03-24,0,2026-03
98045,C00487,view,P0012,2026-03-22,web,2026-03-22,0,2026-03
98046,C00487,email_open,P0018,2026-03-18,email,2026-03-18,0,2026-03
98047,C00489,add_to_cart,P0067,2024-11-25,app,2024-11-25,0,2024-11
98048,C00489,click,,2024-11-21,app,2024-11-21,0,2024-11
98049,C00489,view,P0116,2024-11-29,app,2024-11-29,0,2024-11
98050,C00489,add_to_cart,P0025,2024-11-20,web,2024-11-20,0,2024-11
98051,C00489,view,,2024-11-22,app,2024-11-22,0,2024-11
98052,C00489,view,P0050,2024-11-24,web,2024-11-24,0,2024-11
98053,C00489,view,P0103,2024-11-23,app,2024-11-23,0,2024-11
98054,C00489,view,P0048,2024-11-25,web,2024-11-25,0,2024-11
98055,C00489,email_open,P0001,2024-11-22,email,2024-11-22,0,2024-11
98056,C00489,click,P0037,2024-11-25,web,2024-11-25,0,2024-11
98057,C00489,view,P0047,2024-12-31,web,2024-12-31,0,2024-12
98058,C00489,add_to_cart,P0043,2024-12-25,web,2024-12-25,0,2024-12
98059,C00489,view,,2024-12-20,app,2024-12-20,0,2024-12
98060,C00489,email_open,P0113,2024-12-14,email,2024-12-14,0,2024-12
98061,C00489,view,,2024-12-26,app,2024-12-26,0,2024-12
98062,C00489,view,P0005,2024-12-25,web,2024-12-25,0,2024-12
98063,C00489,add_to_cart,P0094,2024-12-08,web,2024-12-08,0,2024-12
98064,C00489,click,P0100,2024-12-28,app,2024-12-28,0,2024-12
98065,C00489,click,P0009,2024-12-18,app,2024-12-18,0,2024-12
98066,C00489,view,P0039,2024-12-20,web,2024-12-20,0,2024-12
98067,C00489,email_open,P0077,2024-12-15,email,2024-12-15,0,2024-12
98068,C00489,click,P0033,2024-12-05,app,2024-12-05,0,2024-12
98069,C00489,email_open,P0048,2024-12-25,email,2024-12-25,0,2024-12
98070,C00489,view,P0075,2025-01-25,web,2025-01-25,0,2025-01
98071,C00489,view,P0101,2025-01-05,web,2025-01-05,0,2025-01
98072,C00489,click,,2025-01-24,web,2025-01-24,0,2025-01
98073,C00489,email_open,P0103,2025-01-01,email,2025-01-01,0,2025-01
98074,C00489,email_open,,2025-01-13,email,2025-01-13,0,2025-01
98075,C00489,email_open,,2025-01-02,email,2025-01-02,0,2025-01
98076,C00489,email_open,,2025-01-25,email,2025-01-25,0,2025-01
98077,C00489,click,P0088,2025-01-03,app,2025-01-03,0,2025-01
98078,C00489,click,P0031,2025-01-18,web,2025-01-18,0,2025-01
98079,C00489,view,P0103,2025-01-01,web,2025-01-01,0,2025-01
98080,C00489,view,,2025-01-25,web,2025-01-25,0,2025-01
98081,C00489,view,,2025-01-31,app,2025-01-31,0,2025-01
98082,C00489,click,P0052,2025-01-08,web,2025-01-08,0,2025-01
98083,C00489,view,P0010,2025-01-05,app,2025-01-05,0,2025-01
98084,C00489,view,P0061,2025-01-12,web,2025-01-12,0,2025-01
98085,C00489,click,P0109,2025-01-04,web,2025-01-04,0,2025-01
98086,C00489,email_open,,2025-01-29,email,2025-01-29,0,2025-01
98087,C00489,view,P0043,2025-01-27,web,2025-01-27,0,2025-01
98088,C00489,click,P0059,2025-01-28,web,2025-01-28,0,2025-01
98089,C00489,email_open,P0049,2025-02-28,email,2025-02-28,0,2025-02
98090,C00489,view,P0114,2025-02-06,app,2025-02-06,0,2025-02
98091,C00489,add_to_cart,,2025-02-23,web,2025-02-23,0,2025-02
98092,C00489,email_open,,2025-02-13,email,2025-02-13,0,2025-02
98093,C00489,view,P0046,2025-02-01,web,2025-02-01,0,2025-02
98094,C00489,email_open,,2025-02-25,email,2025-02-25,0,2025-02
98095,C00489,click,P0044,2025-02-22,app,2025-02-22,0,2025-02
98096,C00489,view,P0062,2025-02-22,web,2025-02-22,0,2025-02
98097,C00489,click,,2025-02-01,web,2025-02-01,0,2025-02
98098,C00489,click,P0075,2025-02-28,web,2025-02-28,0,2025-02
98099,C00489,click,,2025-03-05,web,2025-03-05,0,2025-03
98100,C00489,view,,2025-03-14,app,2025-03-14,0,2025-03
98101,C00489,email_open,P0064,2025-03-03,email,2025-03-03,0,2025-03
98102,C00489,view,P0045,2025-03-16,app,2025-03-16,0,2025-03
98103,C00489,email_open,,2025-03-02,email,2025-03-02,0,2025-03
98104,C00489,view,,2025-03-17,web,2025-03-17,0,2025-03
98105,C00489,click,,2025-03-18,web,2025-03-18,0,2025-03
98106,C00489,email_open,,2025-03-23,email,2025-03-23,0,2025-03
98107,C00489,add_to_cart,P0009,2025-03-18,web,2025-03-18,0,2025-03
98108,C00489,add_to_cart,P0055,2025-03-01,web,2025-03-01,0,2025-03
98109,C00489,view,P0074,2025-03-10,web,2025-03-10,0,2025-03
98110,C00489,click,,2025-03-23,web,2025-03-23,0,2025-03
98111,C00489,view,,2025-03-14,app,2025-03-14,0,2025-03
98112,C00489,add_to_cart,P0113,2025-03-27,app,2025-03-27,0,2025-03
98113,C00489,click,P0052,2025-03-16,app,2025-03-16,0,2025-03
98114,C00489,view,P0012,2025-03-05,web,2025-03-05,0,2025-03
98115,C00489,click,P0022,2025-03-02,app,2025-03-02,0,2025-03
98116,C00489,click,P0074,2025-03-21,web,2025-03-21,0,2025-03
98117,C00489,view,,2025-04-18,web,2025-04-18,0,2025-04
98118,C00489,view,P0049,2025-04-16,web,2025-04-16,0,2025-04
98119,C00489,email_open,P0064,2025-04-18,email,2025-04-18,0,2025-04
98120,C00489,click,P0008,2025-04-20,app,2025-04-20,0,2025-04
98121,C00489,view,P0048,2025-04-30,web,2025-04-30,0,2025-04
98122,C00489,view,P0015,2025-04-05,web,2025-04-05,0,2025-04
98123,C00489,add_to_cart,P0031,2025-04-25,web,2025-04-25,0,2025-04
98124,C00489,click,P0073,2025-04-20,app,2025-04-20,0,2025-04
98125,C00489,add_to_cart,P0076,2025-05-30,web,2025-05-30,0,2025-05
98126,C00489,view,P0116,2025-05-17,web,2025-05-17,0,2025-05
98127,C00489,view,P0029,2025-05-23,web,2025-05-23,0,2025-05
98128,C00489,click,P0024,2025-05-15,web,2025-05-15,0,2025-05
98129,C00489,view,P0016,2025-05-10,app,2025-05-10,0,2025-05
98130,C00489,click,P0015,2025-05-20,web,2025-05-20,0,2025-05
98131,C00489,click,P0028,2025-05-14,web,2025-05-14,0,2025-05
98132,C00489,click,P0080,2025-05-23,web,2025-05-23,0,2025-05
98133,C00489,view,P0060,2025-05-07,web,2025-05-07,0,2025-05
98134,C00489,add_to_cart,,2025-05-14,web,2025-05-14,0,2025-05
98135,C00489,view,P0090,2025-05-14,web,2025-05-14,0,2025-05
98136,C00489,click,P0044,2025-05-02,web,2025-05-02,0,2025-05
98137,C00489,add_to_cart,,2025-05-29,web,2025-05-29,0,2025-05
98138,C00489,view,P0046,2025-05-30,app,2025-05-30,0,2025-05
98139,C00489,click,P0001,2025-05-18,app,2025-05-18,0,2025-05
98140,C00489,view,P0104,2025-05-20,web,2025-05-20,0,2025-05
98141,C00489,view,P0031,2025-05-07,app,2025-05-07,0,2025-05
98142,C00489,view,P0070,2025-05-25,web,2025-05-25,0,2025-05
98143,C00489,click,P0067,2025-06-08,web,2025-06-08,0,2025-06
98144,C00489,click,P0075,2025-06-30,web,2025-06-30,0,2025-06
98145,C00489,click,,2025-06-26,web,2025-06-26,0,2025-06
98146,C00489,click,,2025-06-13,app,2025-06-13,0,2025-06
98147,C00489,view,P0004,2025-06-21,web,2025-06-21,0,2025-06
98148,C00489,view,P0019,2025-06-22,web,2025-06-22,0,2025-06
98149,C00489,add_to_cart,P0082,2025-06-28,web,2025-06-28,0,2025-06
98150,C00489,view,,2025-06-19,app,2025-06-19,0,2025-06
98151,C00489,add_to_cart,,2025-06-09,web,2025-06-09,0,2025-06
98152,C00489,view,,2025-06-14,web,2025-06-14,0,2025-06
98153,C00489,click,,2025-06-11,web,2025-06-11,0,2025-06
98154,C00489,view,,2025-06-09,app,2025-06-09,0,2025-06
98155,C00489,email_open,,2025-06-01,email,2025-06-01,0,2025-06
98156,C00489,click,P0049,2025-06-12,app,2025-06-12,0,2025-06
98157,C00489,click,P0065,2025-06-14,web,2025-06-14,0,2025-06
