transaction_id,customer_id,product_id,transaction_date,quantity,price,discount,launch_date,transaction_before_product_launch,gross_revenue,discount_amount,revenue,transaction_year,transaction_month
12285,C00602,P0054,2025-10-14,3,1408,0.01,2023-11-21,0,4224,42.24,4181.76,2025,2025-10
12286,C00602,P0086,2025-10-08,2,41602,0.05,2025-11-17,1,83204,4160.2,79043.8,2025,2025-10
12287,C00602,P0035,2025-11-21,2,2894,0.02,2023-09-17,0,5788,115.76,5672.24,2025,2025-11
12288,C00602,P0006,2025-11-12,2,2561,0.07,2024-01-13,0,5122,358.54,4763.46,2025,2025-11
12289,C00602,P0092,2025-11-22,2,803,0.08,2024-07-26,0,1606,128.48,1477.52,2025,2025-11
12290,C00602,P0085,2025-12-10,1,9976,0.09,2025-02-15,0,9976,897.8399999999999,9078.16,2025,2025-12
12291,C00602,P0021,2026-02-22,2,22916,0.29,2025-08-18,0,45832,13291.279999999999,32540.72,2026,2026-02
12292,C00602,P0042,2026-02-10,3,1953,0.04,2026-01-28,0,5859,234.36,5624.64,2026,2026-02
12293,C00602,P0038,2026-03-26,3,3819,0.0,2025-03-05,0,11457,0.0,11457.0,2026,2026-03
12294,C00603,P0017,2024-08-21,3,9441,0.09,2023-10-15,0,28323,2549.0699999999997,25773.93,2024,2024-08
12295,C00603,P0006,2024-09-08,3,2561,0.01,2024-01-13,0,7683,76.83,7606.17,2024,2024-09
12296,C00603,P0103,2024-10-08,2,2740,0.08,2024-03-11,0,5480,438.40000000000003,5041.6,2024,2024-10
12297,C00603,P0007,2024-10-02,2,16826,0.09,2024-03-14,0,33652,3028.68,30623.32,2024,2024-10
12298,C00603,P0104,2024-11-12,3,3266,0.25,2025-03-30,1,9798,2449.5,7348.5,2024,2024-11
12299,C00603,P0005,2024-12-07,1,8411,0.15,2024-05-20,0,8411,1261.6499999999999,7149.35,2024,2024-12
12300,C00603,P0039,2025-01-26,1,4937,0.15,2025-02-20,1,4937,740.55,4196.45,2025,2025-01
12301,C00603,P0061,2025-01-22,3,2770,0.03,2026-03-24,1,8310,249.29999999999998,8060.7,2025,2025-01
12302,C00603,P0009,2025-02-27,2,2189,0.02,2024-05-13,0,4378,87.56,4290.44,2025,2025-02
12303,C00603,P0046,2025-03-07,1,37838,0.1,2024-12-03,0,37838,3783.8,34054.2,2025,2025-03
12304,C00603,P0026,2025-06-12,3,1435,0.01,2025-08-08,1,4305,43.050000000000004,4261.95,2025,2025-06
12305,C00603,P0061,2025-08-14,3,2770,0.01,2026-03-24,1,8310,83.10000000000001,8226.9,2025,2025-08
12306,C00603,P0102,2025-10-17,2,7244,0.0,2024-08-06,0,14488,0.0,14488.0,2025,2025-10
12307,C00603,P0029,2025-12-17,3,38761,0.25,2023-12-20,0,116283,29070.75,87212.25,2025,2025-12
12308,C00603,P0005,2026-01-08,1,8411,0.03,2024-05-20,0,8411,252.32999999999998,8158.67,2026,2026-01
12309,C00603,P0092,2026-02-05,3,803,0.24,2024-07-26,0,2409,578.16,1830.8400000000001,2026,2026-02
12310,C00603,P0018,2026-02-28,2,17921,0.1,2024-05-17,0,35842,3584.2000000000003,32257.8,2026,2026-02
12311,C00604,P0020,2026-01-27,2,1264,0.02,2025-05-08,0,2528,50.56,2477.44,2026,2026-01
12312,C00605,P0011,2024-09-09,2,7915,0.06,2024-02-13,0,15830,949.8,14880.2,2024,2024-09
12313,C00605,P0066,2024-09-08,1,2073,0.1,2025-04-09,1,2073,207.3,1865.7,2024,2024-09
12314,C00605,P0017,2024-10-28,3,9441,0.07,2023-10-15,0,28323,1982.6100000000001,26340.39,2024,2024-10
12315,C00605,P0006,2024-10-25,3,2561,0.01,2024-01-13,0,7683,76.83,7606.17,2024,2024-10
12316,C00605,P0046,2024-11-15,2,37838,0.08,2024-12-03,1,75676,6054.08,69621.92,2024,2024-11
12317,C00605,P0004,2024-11-22,2,16775,0.09,2025-03-03,1,33550,3019.5,30530.5,2024,2024-11
12318,C00605,P0058,2024-12-26,3,450,0.18,2025-04-23,1,1350,243.0,1107.0,2024,2024-12
12319,C00605,P0078,2025-01-24,2,30202,0.04,2025-07-20,1,60404,2416.16,57987.84,2025,2025-01
12320,C00605,P0049,2025-04-04,2,2611,0.09,2025-10-24,1,5222,469.97999999999996,4752.02,2025,2025-04
12321,C00605,P0001,2025-05-04,3,4758,0.03,2025-12-12,1,14274,428.21999999999997,13845.78,2025,2025-05
12322,C00605,P0050,2025-05-19,2,14239,0.05,2024-06-06,0,28478,1423.9,27054.1,2025,2025-05
12323,C00605,P0050,2025-06-20,3,14239,0.1,2024-06-06,0,42717,4271.7,38445.3,2025,2025-06
12324,C00605,P0084,2025-09-15,1,4650,0.28,2025-11-20,1,4650,1302.0000000000002,3348.0,2025,2025-09
12325,C00605,P0101,2025-09-22,2,25363,0.26,2023-11-12,0,50726,13188.76,37537.24,2025,2025-09
12326,C00605,P0089,2025-10-12,2,1912,0.09,2024-10-30,0,3824,344.15999999999997,3479.84,2025,2025-10
12327,C00605,P0079,2025-10-30,3,4936,0.08,2023-11-14,0,14808,1184.64,13623.36,2025,2025-10
12328,C00605,P0024,2025-12-18,1,1856,0.03,2024-02-08,0,1856,55.68,1800.32,2025,2025-12
12329,C00605,P0018,2026-01-20,1,17921,0.06,2024-05-17,0,17921,1075.26,16845.74,2026,2026-01
12330,C00605,P0016,2026-03-13,3,14117,0.25,2024-02-11,0,42351,10587.75,31763.25,2026,2026-03
12331,C00606,P0002,2025-10-18,1,1370,0.06,2024-11-20,0,1370,82.2,1287.8,2025,2025-10
12332,C00606,P0113,2025-11-13,2,1249,0.07,2023-12-13,0,2498,174.86,2323.14,2025,2025-11
12333,C00606,P0029,2025-11-30,2,38761,0.04,2023-12-20,0,77522,3100.88,74421.12,2025,2025-11
12334,C00606,P0070,2025-11-15,1,2480,0.03,2024-07-27,0,2480,74.39999999999999,2405.6,2025,2025-11
12335,C00606,P0060,2025-12-05,2,11069,0.03,2025-11-05,0,22138,664.14,21473.86,2025,2025-12
12336,C00606,P0073,2025-12-16,1,4368,0.18,2025-05-28,0,4368,786.24,3581.76,2025,2025-12
12337,C00606,P0093,2025-12-06,1,9095,0.04,2025-08-07,0,9095,363.8,8731.2,2025,2025-12
12338,C00606,P0010,2025-12-21,3,260,0.09,2025-01-06,0,780,70.2,709.8,2025,2025-12
12339,C00606,P0049,2026-01-12,2,2611,0.06,2025-10-24,0,5222,313.32,4908.68,2026,2026-01
12340,C00606,P0076,2026-01-13,1,6650,0.02,2024-08-12,0,6650,133.0,6517.0,2026,2026-01
12341,C00606,P0018,2026-02-17,2,17921,0.09,2024-05-17,0,35842,3225.7799999999997,32616.22,2026,2026-02
12342,C00606,P0100,2026-02-01,1,2523,0.09,2023-11-19,0,2523,227.07,2295.93,2026,2026-02
12343,C00606,P0053,2026-03-12,2,11969,0.03,2025-04-04,0,23938,718.14,23219.86,2026,2026-03
12344,C00606,P0042,2026-03-15,3,1953,0.05,2026-01-28,0,5859,292.95,5566.05,2026,2026-03
12345,C00606,P0011,2026-03-10,3,7915,0.28,2024-02-13,0,23745,6648.6,17096.4,2026,2026-03
12346,C00606,P0087,2026-03-27,1,1522,0.07,2025-07-27,0,1522,106.54,1415.46,2026,2026-03
12347,C00606,P0062,2026-03-10,1,2148,0.04,2024-01-15,0,2148,85.92,2062.08,2026,2026-03
12348,C00607,P0043,2024-09-20,2,1946,0.03,2025-12-10,1,3892,116.75999999999999,3775.24,2024,2024-09
12349,C00607,P0103,2024-09-28,3,2740,0.02,2024-03-11,0,8220,164.4,8055.6,2024,2024-09
12350,C00607,P0045,2024-09-08,1,3767,0.09,2025-04-25,1,3767,339.03,3427.9700000000003,2024,2024-09
12351,C00607,P0050,2024-09-20,1,14239,0.09,2024-06-06,0,14239,1281.51,12957.49,2024,2024-09
12352,C00607,P0090,2024-10-27,2,1754,0.1,2025-04-09,1,3508,350.8,3157.2,2024,2024-10
12353,C00607,P0044,2024-10-15,1,1799,0.04,2025-08-27,1,1799,71.96000000000001,1727.04,2024,2024-10
12354,C00607,P0056,2024-10-15,1,33217,0.07,2026-01-07,1,33217,2325.19,30891.81,2024,2024-10
12355,C00607,P0066,2024-11-27,2,2073,0.03,2025-04-09,1,4146,124.38,4021.62,2024,2024-11
12356,C00607,P0022,2024-11-12,1,2633,0.02,2024-12-22,1,2633,52.660000000000004,2580.34,2024,2024-11
12357,C00607,P0102,2024-12-01,3,7244,0.03,2024-08-06,0,21732,651.9599999999999,21080.04,2024,2024-12
12358,C00607,P0091,2025-01-04,1,4994,0.09,2024-12-06,0,4994,449.46,4544.54,2025,2025-01
12359,C00607,P0001,2025-01-04,3,4758,0.02,2025-12-12,1,14274,285.48,13988.52,2025,2025-01
12360,C00607,P0017,2025-02-14,2,9441,0.03,2023-10-15,0,18882,566.4599999999999,18315.54,2025,2025-02
12361,C00607,P0043,2025-03-21,3,1946,0.06,2025-12-10,1,5838,350.28,5487.72,2025,2025-03
12362,C00607,P0013,2025-04-06,3,10349,0.01,2024-06-24,0,31047,310.47,30736.53,2025,2025-04
12363,C00607,P0065,2025-05-26,2,4389,0.07,2025-07-26,1,8778,614.46,8163.54,2025,2025-05
12364,C00607,P0116,2025-05-18,1,8497,0.07,2025-10-16,1,8497,594.7900000000001,7902.21,2025,2025-05
12365,C00607,P0056,2025-07-04,1,33217,0.03,2026-01-07,1,33217,996.51,32220.49,2025,2025-07
12366,C00607,P0108,2025-08-04,2,11701,0.05,2025-08-27,1,23402,1170.1000000000001,22231.9,2025,2025-08
12367,C00607,P0057,2025-10-25,2,19313,0.07,2025-08-13,0,38626,2703.82,35922.18,2025,2025-10
12368,C00607,P0002,2025-10-26,3,1370,0.25,2024-11-20,0,4110,1027.5,3082.5,2025,2025-10
12369,C00607,P0034,2025-10-14,1,3950,0.05,2024-10-02,0,3950,197.5,3752.5,2025,2025-10
12370,C00607,P0086,2025-10-22,2,41602,0.09,2025-11-17,1,83204,7488.36,75715.64,2025,2025-10
12371,C00607,P0075,2025-11-18,2,3023,0.03,2023-10-15,0,6046,181.38,5864.62,2025,2025-11
12372,C00607,P0072,2026-01-22,1,42315,0.27,2024-09-05,0,42315,11425.050000000001,30889.949999999997,2026,2026-01
12373,C00607,P0080,2026-01-07,2,2146,0.25,2024-09-22,0,4292,1073.0,3219.0,2026,2026-01
12374,C00607,P0030,2026-02-08,3,1840,0.01,2025-02-15,0,5520,55.2,5464.8,2026,2026-02
12375,C00607,P0063,2026-03-01,2,3469,0.02,2024-02-04,0,6938,138.76,6799.24,2026,2026-03
12376,C00609,P0031,2025-02-07,3,28113,0.03,2023-09-14,0,84339,2530.17,81808.83,2025,2025-02
12377,C00609,P0059,2025-02-23,2,2027,0.26,2024-09-03,0,4054,1054.04,2999.96,2025,2025-02
12378,C00609,P0116,2025-03-28,2,8497,0.01,2025-10-16,1,16994,169.94,16824.06,2025,2025-03
12379,C00609,P0103,2025-03-06,2,2740,0.1,2024-03-11,0,5480,548.0,4932.0,2025,2025-03
12380,C00609,P0095,2025-04-08,2,5462,0.01,2025-11-09,1,10924,109.24000000000001,10814.76,2025,2025-04
12381,C00609,P0096,2025-04-01,2,3723,0.3,2026-01-07,1,7446,2233.7999999999997,5212.200000000001,2025,2025-04
12382,C00609,P0029,2025-05-29,1,38761,0.06,2023-12-20,0,38761,2325.66,36435.34,2025,2025-05
12383,C00609,P0105,2025-05-22,1,49247,0.03,2024-07-04,0,49247,1477.4099999999999,47769.59,2025,2025-05
12384,C00609,P0108,2025-07-24,1,11701,0.02,2025-08-27,1,11701,234.02,11466.98,2025,2025-07
12385,C00609,P0120,2025-09-12,1,8402,0.07,2023-10-28,0,8402,588.1400000000001,7813.86,2025,2025-09
12386,C00609,P0080,2025-09-07,3,2146,0.03,2024-09-22,0,6438,193.14,6244.86,2025,2025-09
12387,C00609,P0056,2025-10-15,3,33217,0.25,2026-01-07,1,99651,24912.75,74738.25,2025,2025-10
12388,C00609,P0089,2025-11-03,1,1912,0.15,2024-10-30,0,1912,286.8,1625.2,2025,2025-11
12389,C00609,P0007,2025-12-06,3,16826,0.24,2024-03-14,0,50478,12114.72,38363.28,2025,2025-12
12390,C00609,P0017,2026-01-19,3,9441,0.04,2023-10-15,0,28323,1132.92,27190.08,2026,2026-01
12391,C00609,P0062,2026-01-11,2,2148,0.05,2024-01-15,0,4296,214.8,4081.2,2026,2026-01
12392,C00609,P0055,2026-01-22,1,1930,0.01,2024-03-08,0,1930,19.3,1910.7,2026,2026-01
12393,C00609,P0081,2026-02-09,3,2835,0.02,2024-08-09,0,8505,170.1,8334.9,2026,2026-02
12394,C00610,P0117,2025-10-21,2,22643,0.05,2025-09-07,0,45286,2264.3,43021.7,2025,2025-10
12395,C00610,P0107,2025-10-19,1,4638,0.24,2024-08-31,0,4638,1113.12,3524.88,2025,2025-10
12396,C00610,P0031,2025-11-30,3,28113,0.01,2023-09-14,0,84339,843.39,83495.61,2025,2025-11
12397,C00610,P0012,2025-12-12,3,21340,0.01,2024-09-07,0,64020,640.2,63379.8,2025,2025-12
12398,C00610,P0117,2025-12-15,1,22643,0.09,2025-09-07,0,22643,2037.87,20605.13,2025,2025-12
12399,C00610,P0115,2026-01-14,3,7554,0.07,2023-12-13,0,22662,1586.3400000000001,21075.66,2026,2026-01
12400,C00614,P0081,2024-06-15,3,2835,0.09,2024-08-09,1,8505,765.4499999999999,7739.55,2024,2024-06
12401,C00614,P0048,2024-07-23,3,2191,0.04,2024-01-19,0,6573,262.92,6310.08,2024,2024-07
12402,C00614,P0081,2024-07-31,3,2835,0.27,2024-08-09,1,8505,2296.3500000000004,6208.65,2024,2024-07
12403,C00614,P0046,2024-08-29,3,37838,0.04,2024-12-03,1,113514,4540.56,108973.44,2024,2024-08
12404,C00614,P0056,2024-09-17,2,33217,0.09,2026-01-07,1,66434,5979.0599999999995,60454.94,2024,2024-09
12405,C00614,P0070,2024-10-31,3,2480,0.03,2024-07-27,0,7440,223.2,7216.8,2024,2024-10
12406,C00614,P0051,2024-11-21,3,1000,0.05,2023-08-11,0,3000,150.0,2850.0,2024,2024-11
12407,C00614,P0105,2024-11-16,2,49247,0.05,2024-07-04,0,98494,4924.700000000001,93569.3,2024,2024-11
12408,C00614,P0057,2024-11-08,3,19313,0.3,2025-08-13,1,57939,17381.7,40557.3,2024,2024-11
12409,C00614,P0055,2024-11-30,3,1930,0.01,2024-03-08,0,5790,57.9,5732.1,2024,2024-11
12410,C00614,P0078,2024-11-26,2,30202,0.03,2025-07-20,1,60404,1812.12,58591.88,2024,2024-11
12411,C00614,P0087,2024-11-16,1,1522,0.05,2025-07-27,1,1522,76.10000000000001,1445.9,2024,2024-11
12412,C00614,P0093,2024-11-10,2,9095,0.09,2025-08-07,1,18190,1637.1,16552.9,2024,2024-11
12413,C00614,P0043,2024-11-18,3,1946,0.04,2025-12-10,1,5838,233.52,5604.48,2024,2024-11
12414,C00614,P0032,2024-12-04,2,1956,0.02,2025-01-29,1,3912,78.24,3833.76,2024,2024-12
12415,C00614,P0053,2024-12-20,2,11969,0.07,2025-04-04,1,23938,1675.66,22262.34,2024,2024-12
12416,C00614,P0073,2024-12-03,3,4368,0.05,2025-05-28,1,13104,655.2,12448.8,2024,2024-12
12417,C00614,P0104,2024-12-28,3,3266,0.05,2025-03-30,1,9798,489.90000000000003,9308.1,2024,2024-12
12418,C00614,P0052,2024-12-17,1,2681,0.02,2024-05-18,0,2681,53.620000000000005,2627.38,2024,2024-12
12419,C00614,P0084,2024-12-03,2,4650,0.25,2025-11-20,1,9300,2325.0,6975.0,2024,2024-12
12420,C00614,P0030,2025-01-02,3,1840,0.02,2025-02-15,1,5520,110.4,5409.6,2025,2025-01
12421,C00614,P0007,2025-01-14,3,16826,0.05,2024-03-14,0,50478,2523.9,47954.1,2025,2025-01
12422,C00614,P0085,2025-01-17,2,9976,0.06,2025-02-15,1,19952,1197.12,18754.88,2025,2025-01
12423,C00614,P0027,2025-01-07,2,7517,0.06,2026-03-09,1,15034,902.04,14131.96,2025,2025-01
12424,C00614,P0107,2025-02-24,2,4638,0.06,2024-08-31,0,9276,556.56,8719.44,2025,2025-02
12425,C00614,P0010,2025-02-14,1,260,0.09,2025-01-06,0,260,23.4,236.6,2025,2025-02
12426,C00614,P0038,2025-03-14,1,3819,0.03,2025-03-05,0,3819,114.57,3704.43,2025,2025-03
12427,C00614,P0037,2025-03-31,3,2576,0.12,2024-10-15,0,7728,927.36,6800.64,2025,2025-03
12428,C00614,P0088,2025-03-27,2,35723,0.17,2024-06-12,0,71446,12145.820000000002,59300.18,2025,2025-03
12429,C00614,P0087,2025-03-14,2,1522,0.02,2025-07-27,1,3044,60.88,2983.12,2025,2025-03
12430,C00614,P0081,2025-04-07,2,2835,0.04,2024-08-09,0,5670,226.8,5443.2,2025,2025-04
12431,C00614,P0031,2025-04-29,3,28113,0.1,2023-09-14,0,84339,8433.9,75905.1,2025,2025-04
12432,C00614,P0087,2025-04-10,1,1522,0.06,2025-07-27,1,1522,91.32,1430.68,2025,2025-04
12433,C00614,P0051,2025-04-20,3,1000,0.09,2023-08-11,0,3000,270.0,2730.0,2025,2025-04
12434,C00614,P0079,2025-04-12,3,4936,0.09,2023-11-14,0,14808,1332.72,13475.28,2025,2025-04
12435,C00614,P0108,2025-05-26,3,11701,0.27,2025-08-27,1,35103,9477.810000000001,25625.19,2025,2025-05
12436,C00614,P0114,2025-06-16,1,856,0.21,2023-10-07,0,856,179.76,676.24,2025,2025-06
12437,C00614,P0041,2025-06-06,3,3073,0.09,2025-09-29,1,9219,829.7099999999999,8389.29,2025,2025-06
12438,C00614,P0105,2025-06-29,1,49247,0.09,2024-07-04,0,49247,4432.23,44814.770000000004,2025,2025-06
12439,C00614,P0057,2025-06-15,2,19313,0.01,2025-08-13,1,38626,386.26,38239.74,2025,2025-06
12440,C00614,P0098,2025-06-19,2,924,0.13,2023-07-15,0,1848,240.24,1607.76,2025,2025-06
12441,C00614,P0018,2025-07-04,1,17921,0.03,2024-05-17,0,17921,537.63,17383.37,2025,2025-07
12442,C00614,P0047,2025-07-03,3,1018,0.06,2025-03-16,0,3054,183.23999999999998,2870.76,2025,2025-07
12443,C00614,P0001,2025-07-02,3,4758,0.09,2025-12-12,1,14274,1284.6599999999999,12989.34,2025,2025-07
12444,C00614,P0042,2025-08-03,1,1953,0.26,2026-01-28,1,1953,507.78000000000003,1445.22,2025,2025-08
12445,C00614,P0074,2025-08-21,2,38139,0.25,2023-12-03,0,76278,19069.5,57208.5,2025,2025-08
12446,C00614,P0006,2025-08-18,1,2561,0.16,2024-01-13,0,2561,409.76,2151.24,2025,2025-08
12447,C00614,P0079,2025-09-09,1,4936,0.05,2023-11-14,0,4936,246.8,4689.2,2025,2025-09
12448,C00614,P0048,2025-10-10,1,2191,0.06,2024-01-19,0,2191,131.46,2059.54,2025,2025-10
12449,C00614,P0008,2025-10-13,2,1087,0.04,2025-02-02,0,2174,86.96000000000001,2087.04,2025,2025-10
12450,C00614,P0034,2025-10-23,2,3950,0.04,2024-10-02,0,7900,316.0,7584.0,2025,2025-10
12451,C00614,P0079,2025-10-02,3,4936,0.01,2023-11-14,0,14808,148.08,14659.92,2025,2025-10
12452,C00614,P0031,2025-11-03,1,28113,0.02,2023-09-14,0,28113,562.26,27550.74,2025,2025-11
12453,C00614,P0082,2025-11-24,1,6509,0.15,2025-07-15,0,6509,976.3499999999999,5532.65,2025,2025-11
12454,C00614,P0053,2025-11-30,2,11969,0.23,2025-04-04,0,23938,5505.740000000001,18432.26,2025,2025-11
12455,C00614,P0119,2025-12-25,3,45211,0.09,2024-02-18,0,135633,12206.97,123426.03,2025,2025-12
12456,C00614,P0014,2025-12-27,3,5630,0.04,2024-09-03,0,16890,675.6,16214.4,2025,2025-12
12457,C00614,P0046,2025-12-03,3,37838,0.04,2024-12-03,0,113514,4540.56,108973.44,2025,2025-12
12458,C00614,P0040,2025-12-17,2,7539,0.04,2025-10-18,0,15078,603.12,14474.88,2025,2025-12
12459,C00614,P0068,2025-12-08,3,40708,0.01,2025-03-05,0,122124,1221.24,120902.76,2025,2025-12
12460,C00614,P0025,2025-12-19,1,23637,0.15,2024-09-14,0,23637,3545.5499999999997,20091.45,2025,2025-12
12461,C00614,P0113,2026-01-08,1,1249,0.05,2023-12-13,0,1249,62.45,1186.55,2026,2026-01
12462,C00614,P0119,2026-01-05,3,45211,0.22,2024-02-18,0,135633,29839.26,105793.74,2026,2026-01
12463,C00614,P0026,2026-01-23,3,1435,0.03,2025-08-08,0,4305,129.15,4175.85,2026,2026-01
12464,C00614,P0090,2026-01-12,2,1754,0.02,2025-04-09,0,3508,70.16,3437.84,2026,2026-01
12465,C00614,P0051,2026-01-16,1,1000,0.05,2023-08-11,0,1000,50.0,950.0,2026,2026-01
12466,C00614,P0111,2026-02-25,3,8250,0.0,2025-12-20,0,24750,0.0,24750.0,2026,2026-02
12467,C00614,P0002,2026-02-10,3,1370,0.28,2024-11-20,0,4110,1150.8000000000002,2959.2,2026,2026-02
12468,C00614,P0046,2026-02-07,3,37838,0.06,2024-12-03,0,113514,6810.84,106703.16,2026,2026-02
12469,C00614,P0011,2026-03-05,2,7915,0.01,2024-02-13,0,15830,158.3,15671.7,2026,2026-03
12470,C00614,P0104,2026-03-15,1,3266,0.24,2025-03-30,0,3266,783.8399999999999,2482.16,2026,2026-03
12471,C00614,P0052,2026-03-03,3,2681,0.0,2024-05-18,0,8043,0.0,8043.0,2026,2026-03
12472,C00614,P0084,2026-03-16,2,4650,0.18,2025-11-20,0,9300,1674.0,7626.0,2026,2026-03
12473,C00614,P0015,2026-03-22,1,9498,0.23,2024-07-30,0,9498,2184.54,7313.46,2026,2026-03
12474,C00614,P0118,2026-03-17,1,3405,0.04,2024-06-29,0,3405,136.2,3268.8,2026,2026-03
12475,C00615,P0038,2025-03-27,3,3819,0.07,2025-03-05,0,11457,801.9900000000001,10655.01,2025,2025-03
12476,C00615,P0108,2025-03-24,3,11701,0.07,2025-08-27,1,35103,2457.21,32645.79,2025,2025-03
12477,C00615,P0071,2025-03-15,1,30313,0.21,2026-03-19,1,30313,6365.73,23947.27,2025,2025-03
12478,C00615,P0014,2025-05-21,3,5630,0.12,2024-09-03,0,16890,2026.8,14863.2,2025,2025-05
12479,C00615,P0005,2025-07-28,1,8411,0.04,2024-05-20,0,8411,336.44,8074.56,2025,2025-07
12480,C00615,P0100,2025-07-31,1,2523,0.04,2023-11-19,0,2523,100.92,2422.08,2025,2025-07
12481,C00615,P0027,2025-09-21,3,7517,0.07,2026-03-09,1,22551,1578.5700000000002,20972.43,2025,2025-09
12482,C00615,P0010,2025-09-30,3,260,0.02,2025-01-06,0,780,15.6,764.4,2025,2025-09
12483,C00615,P0047,2025-10-09,3,1018,0.06,2025-03-16,0,3054,183.23999999999998,2870.76,2025,2025-10
12484,C00615,P0046,2025-10-23,1,37838,0.04,2024-12-03,0,37838,1513.52,36324.48,2025,2025-10
12485,C00615,P0015,2025-11-16,3,9498,0.02,2024-07-30,0,28494,569.88,27924.12,2025,2025-11
12486,C00615,P0118,2025-11-17,3,3405,0.15,2024-06-29,0,10215,1532.25,8682.75,2025,2025-11
12487,C00615,P0096,2026-03-11,2,3723,0.02,2026-01-07,0,7446,148.92000000000002,7297.08,2026,2026-03
12488,C00616,P0089,2025-03-30,3,1912,0.03,2024-10-30,0,5736,172.07999999999998,5563.92,2025,2025-03
12489,C00616,P0021,2025-12-29,1,22916,0.08,2025-08-18,0,22916,1833.28,21082.72,2025,2025-12
12490,C00618,P0057,2025-05-16,2,19313,0.08,2025-08-13,1,38626,3090.08,35535.92,2025,2025-05
12491,C00618,P0073,2025-06-11,2,4368,0.1,2025-05-28,0,8736,873.6,7862.4,2025,2025-06
12492,C00618,P0058,2025-06-30,3,450,0.0,2025-04-23,0,1350,0.0,1350.0,2025,2025-06
12493,C00618,P0037,2025-07-20,3,2576,0.07,2024-10-15,0,7728,540.96,7187.04,2025,2025-07
12494,C00618,P0108,2025-08-27,2,11701,0.06,2025-08-27,0,23402,1404.12,21997.88,2025,2025-08
12495,C00618,P0079,2025-08-10,2,4936,0.03,2023-11-14,0,9872,296.15999999999997,9575.84,2025,2025-08
12496,C00618,P0098,2025-10-09,2,924,0.02,2023-07-15,0,1848,36.96,1811.04,2025,2025-10
12497,C00618,P0075,2025-11-23,2,3023,0.07,2023-10-15,0,6046,423.22,5622.78,2025,2025-11
12498,C00618,P0023,2025-12-21,2,2907,0.09,2025-04-30,0,5814,523.26,5290.74,2025,2025-12
12499,C00618,P0092,2026-01-05,1,803,0.04,2024-07-26,0,803,32.12,770.88,2026,2026-01
12500,C00618,P0015,2026-01-05,3,9498,0.28,2024-07-30,0,28494,7978.320000000001,20515.68,2026,2026-01
12501,C00618,P0050,2026-01-19,2,14239,0.07,2024-06-06,0,28478,1993.4600000000003,26484.54,2026,2026-01
12502,C00618,P0055,2026-03-11,2,1930,0.08,2024-03-08,0,3860,308.8,3551.2,2026,2026-03
12503,C00619,P0050,2024-12-31,3,14239,0.02,2024-06-06,0,42717,854.34,41862.66,2024,2024-12
12504,C00619,P0101,2025-01-05,2,25363,0.06,2023-11-12,0,50726,3043.56,47682.44,2025,2025-01
12505,C00619,P0022,2025-01-29,2,2633,0.02,2024-12-22,0,5266,105.32000000000001,5160.68,2025,2025-01
12506,C00619,P0062,2025-01-04,1,2148,0.11,2024-01-15,0,2148,236.28,1911.72,2025,2025-01
12507,C00619,P0058,2025-02-05,2,450,0.19,2025-04-23,1,900,171.0,729.0,2025,2025-02
12508,C00619,P0003,2025-02-16,1,49187,0.11,2025-11-01,1,49187,5410.57,43776.43,2025,2025-02
12509,C00619,P0039,2025-02-12,1,4937,0.06,2025-02-20,1,4937,296.21999999999997,4640.78,2025,2025-02
12510,C00619,P0035,2025-02-16,2,2894,0.02,2023-09-17,0,5788,115.76,5672.24,2025,2025-02
12511,C00619,P0051,2025-03-26,3,1000,0.06,2023-08-11,0,3000,180.0,2820.0,2025,2025-03
12512,C00619,P0119,2025-03-15,1,45211,0.14,2024-02-18,0,45211,6329.540000000001,38881.46,2025,2025-03
12513,C00619,P0058,2025-03-22,3,450,0.08,2025-04-23,1,1350,108.0,1242.0,2025,2025-03
12514,C00619,P0039,2025-03-19,1,4937,0.03,2025-02-20,0,4937,148.10999999999999,4788.89,2025,2025-03
12515,C00619,P0040,2025-04-02,1,7539,0.02,2025-10-18,1,7539,150.78,7388.22,2025,2025-04
12516,C00619,P0108,2025-04-14,3,11701,0.05,2025-08-27,1,35103,1755.15,33347.85,2025,2025-04
12517,C00619,P0103,2025-04-25,3,2740,0.18,2024-03-11,0,8220,1479.6,6740.4,2025,2025-04
12518,C00619,P0033,2025-04-10,1,1275,0.1,2026-03-20,1,1275,127.5,1147.5,2025,2025-04
12519,C00619,P0018,2025-05-26,2,17921,0.03,2024-05-17,0,35842,1075.26,34766.74,2025,2025-05
12520,C00619,P0018,2025-05-16,2,17921,0.05,2024-05-17,0,35842,1792.1000000000001,34049.9,2025,2025-05
12521,C00619,P0095,2025-05-05,2,5462,0.1,2025-11-09,1,10924,1092.4,9831.6,2025,2025-05
12522,C00619,P0070,2025-06-23,3,2480,0.04,2024-07-27,0,7440,297.6,7142.4,2025,2025-06
12523,C00619,P0002,2025-06-12,1,1370,0.15,2024-11-20,0,1370,205.5,1164.5,2025,2025-06
12524,C00619,P0112,2025-07-03,2,9448,0.1,2026-03-24,1,18896,1889.6000000000001,17006.4,2025,2025-07
12525,C00619,P0002,2025-07-11,1,1370,0.02,2024-11-20,0,1370,27.400000000000002,1342.6,2025,2025-07
12526,C00619,P0088,2025-08-15,3,35723,0.02,2024-06-12,0,107169,2143.38,105025.62,2025,2025-08
