customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender,signup_year,signup_month
C05123,2024-10-02,medium,Pune,referral,39,female,2024,2024-10
C05124,2025-05-14,medium,Ahmedabad,referral,37,male,2025,2025-05
C05125,2025-12-17,medium,Bangalore,ads,45,other,2025,2025-12
C05126,2024-12-02,medium,Jaipur,ads,41,male,2024,2024-12
C05127,2025-04-25,high,Kolkata,referral,25,male,2025,2025-04
C05128,2024-09-29,medium,Kolkata,ads,24,female,2024,2024-09
C05129,2024-02-27,high,Kolkata,ads,38,female,2024,2024-02
C05130,2024-11-23,low,Bangalore,ads,44,male,2024,2024-11
C05131,2025-12-31,medium,Chennai,organic,36,male,2025,2025-12
C05132,2024-04-18,low,Ahmedabad,ads,19,female,2024,2024-04
C05133,2024-10-05,high,Bhubaneswar,ads,24,male,2024,2024-10
C05134,2025-11-16,medium,Jaipur,ads,41,female,2025,2025-11
C05135,2024-11-23,low,Mumbai,organic,31,female,2024,2024-11
C05136,2024-11-10,medium,Ahmedabad,ads,36,female,2024,2024-11
C05137,2025-04-18,low,Jaipur,referral,45,other,2025,2025-04
C05138,2024-04-20,medium,Mumbai,referral,22,female,2024,2024-04
C05139,2025-11-29,medium,Pune,organic,30,male,2025,2025-11
C05140,2024-08-16,medium,Chennai,organic,29,male,2024,2024-08
C05141,2025-05-11,medium,Pune,ads,38,male,2025,2025-05
C05142,2024-06-04,medium,Chennai,ads,42,male,2024,2024-06
C05143,2025-04-17,medium,Hyderabad,organic,20,male,2025,2025-04
C05144,2025-12-01,medium,Bhubaneswar,organic,34,female,2025,2025-12
C05145,2024-09-28,medium,Delhi,referral,43,female,2024,2024-09
C05146,2024-01-02,medium,Delhi,ads,18,female,2024,2024-01
C05147,2025-12-22,medium,Chennai,ads,34,female,2025,2025-12
C05148,2025-05-25,high,Delhi,ads,22,male,2025,2025-05
C05149,2024-10-12,medium,Bangalore,ads,28,female,2024,2024-10
C05150,2024-01-13,low,Jaipur,organic,18,female,2024,2024-01
C05151,2025-08-30,low,Ahmedabad,ads,48,female,2025,2025-08
C05152,2025-05-12,medium,Pune,organic,31,male,2025,2025-05
C05153,2024-08-25,low,Hyderabad,ads,26,female,2024,2024-08
C05154,2024-04-03,medium,Bhubaneswar,organic,38,female,2024,2024-04
C05155,2024-12-03,low,Bhubaneswar,ads,24,male,2024,2024-12
C05156,2024-06-19,low,Hyderabad,ads,23,male,2024,2024-06
C05157,2025-08-28,low,Kolkata,organic,50,female,2025,2025-08
C05158,2025-10-22,high,Kolkata,organic,53,female,2025,2025-10
C05159,2025-09-15,medium,Kolkata,organic,29,female,2025,2025-09
C05160,2025-07-20,high,Hyderabad,ads,45,male,2025,2025-07
C05161,2025-04-11,low,Delhi,organic,38,male,2025,2025-04
C05162,2025-09-19,medium,Mumbai,organic,20,male,2025,2025-09
C05163,2024-05-22,low,Hyderabad,ads,25,male,2024,2024-05
C05164,2024-07-19,medium,Delhi,ads,50,female,2024,2024-07
C05165,2024-06-28,low,Ahmedabad,organic,20,female,2024,2024-06
C05166,2025-12-14,high,Hyderabad,ads,57,female,2025,2025-12
C05167,2024-12-29,high,Pune,referral,29,other,2024,2024-12
C05168,2025-04-23,medium,Delhi,referral,50,male,2025,2025-04
C05169,2025-07-18,medium,Bhubaneswar,organic,31,male,2025,2025-07
C05170,2025-04-15,medium,Chennai,referral,42,male,2025,2025-04
C05171,2025-01-18,low,Chennai,ads,48,female,2025,2025-01
C05172,2025-11-22,high,Hyderabad,referral,48,male,2025,2025-11
C05173,2025-02-20,medium,Pune,ads,29,female,2025,2025-02
C05174,2024-11-03,low,Pune,ads,26,male,2024,2024-11
C05175,2025-10-10,high,Chennai,ads,34,male,2025,2025-10
C05176,2025-11-24,low,Delhi,ads,21,male,2025,2025-11
C05177,2025-01-01,low,Ahmedabad,ads,37,male,2025,2025-01
C05178,2024-01-01,high,Hyderabad,organic,26,female,2024,2024-01
C05179,2024-02-13,medium,Ahmedabad,organic,45,female,2024,2024-02
C05180,2024-04-07,medium,Kolkata,ads,29,male,2024,2024-04
C05181,2025-12-20,low,Mumbai,referral,18,female,2025,2025-12
C05182,2024-09-21,medium,Bangalore,ads,49,female,2024,2024-09
C05183,2024-05-19,medium,Kolkata,ads,36,female,2024,2024-05
C05184,2025-04-25,low,Jaipur,ads,35,male,2025,2025-04
C05185,2024-08-24,high,Bhubaneswar,organic,45,female,2024,2024-08
C05186,2024-03-12,low,Bangalore,organic,43,male,2024,2024-03
C05187,2025-10-28,low,Bhubaneswar,ads,27,male,2025,2025-10
C05188,2024-07-08,medium,Hyderabad,referral,30,male,2024,2024-07
C05189,2024-09-24,low,Kolkata,organic,23,female,2024,2024-09
C05190,2024-11-16,low,Pune,ads,20,female,2024,2024-11
C05191,2024-04-16,medium,Chennai,organic,40,female,2024,2024-04
C05192,2024-08-19,medium,Chennai,organic,38,female,2024,2024-08
C05193,2024-02-11,medium,Ahmedabad,organic,42,other,2024,2024-02
C05194,2025-12-02,high,Bangalore,ads,47,female,2025,2025-12
C05195,2024-05-18,low,Jaipur,organic,42,male,2024,2024-05
C05196,2025-09-06,high,Kolkata,organic,43,female,2025,2025-09
C05197,2025-11-13,medium,Chennai,ads,18,male,2025,2025-11
C05198,2024-09-29,medium,Delhi,referral,31,female,2024,2024-09
C05199,2025-04-25,high,Pune,organic,44,female,2025,2025-04
C05200,2025-02-19,low,Bhubaneswar,ads,23,female,2025,2025-02
C05201,2025-05-20,low,Hyderabad,organic,35,male,2025,2025-05
C05202,2025-12-25,medium,Ahmedabad,referral,40,female,2025,2025-12
C05203,2025-02-27,medium,Bangalore,ads,39,male,2025,2025-02
C05204,2025-02-10,high,Mumbai,referral,38,male,2025,2025-02
C05205,2025-07-21,medium,Chennai,organic,40,female,2025,2025-07
C05206,2025-01-24,medium,Ahmedabad,ads,36,female,2025,2025-01
C05207,2024-12-07,medium,Delhi,ads,20,male,2024,2024-12
C05208,2025-09-05,low,Delhi,organic,40,female,2025,2025-09
C05209,2025-05-07,medium,Jaipur,organic,37,female,2025,2025-05
C05210,2024-07-10,low,Bangalore,ads,20,male,2024,2024-07
C05211,2025-05-13,medium,Jaipur,ads,48,female,2025,2025-05
C05212,2025-12-12,medium,Bangalore,organic,40,male,2025,2025-12
C05213,2024-08-20,low,Chennai,ads,21,female,2024,2024-08
C05214,2024-08-14,medium,Kolkata,organic,26,male,2024,2024-08
C05215,2025-01-05,low,Hyderabad,organic,29,male,2025,2025-01
C05216,2024-05-18,medium,Bhubaneswar,ads,29,female,2024,2024-05
C05217,2024-05-28,high,Bhubaneswar,organic,37,female,2024,2024-05
C05218,2024-04-24,low,Kolkata,ads,25,female,2024,2024-04
C05219,2025-03-25,medium,Delhi,organic,46,male,2025,2025-03
C05220,2024-03-03,low,Pune,ads,45,male,2024,2024-03
C05221,2024-04-13,low,Hyderabad,ads,41,female,2024,2024-04
C05222,2025-10-29,high,Chennai,referral,35,male,2025,2025-10
C05223,2024-09-29,medium,Kolkata,organic,44,female,2024,2024-09
C05224,2024-01-06,medium,Hyderabad,ads,32,male,2024,2024-01
C05225,2024-05-26,medium,Bhubaneswar,organic,27,male,2024,2024-05
C05226,2024-07-02,low,Hyderabad,ads,46,female,2024,2024-07
C05227,2024-01-28,medium,Bangalore,ads,38,female,2024,2024-01
C05228,2025-07-03,medium,Ahmedabad,organic,28,male,2025,2025-07
C05229,2024-04-28,low,Bangalore,ads,30,female,2024,2024-04
C05230,2024-10-19,high,Kolkata,organic,27,female,2024,2024-10
C05231,2025-01-05,low,Chennai,organic,55,female,2025,2025-01
C05232,2024-08-31,medium,Mumbai,organic,35,female,2024,2024-08
C05233,2025-08-02,low,Jaipur,ads,36,female,2025,2025-08
C05234,2025-12-26,medium,Jaipur,ads,42,male,2025,2025-12
C05235,2024-08-05,high,Mumbai,organic,22,female,2024,2024-08
C05236,2024-06-25,medium,Hyderabad,ads,45,female,2024,2024-06
C05237,2024-10-25,high,Mumbai,organic,28,male,2024,2024-10
C05238,2025-11-06,low,Jaipur,organic,53,male,2025,2025-11
C05239,2024-02-27,high,Delhi,ads,31,female,2024,2024-02
C05240,2024-09-25,low,Bhubaneswar,ads,45,male,2024,2024-09
C05241,2024-11-03,medium,Jaipur,organic,18,male,2024,2024-11
C05242,2025-07-23,medium,Jaipur,organic,23,male,2025,2025-07
C05243,2024-10-14,high,Delhi,referral,32,male,2024,2024-10
C05244,2024-04-14,medium,Jaipur,organic,18,female,2024,2024-04
C05245,2024-08-15,medium,Hyderabad,organic,41,male,2024,2024-08
C05246,2024-09-03,medium,Delhi,ads,38,male,2024,2024-09
C05247,2025-11-30,low,Bhubaneswar,ads,25,male,2025,2025-11
C05248,2025-05-08,medium,Chennai,ads,34,female,2025,2025-05
C05249,2024-03-23,medium,Bangalore,referral,43,female,2024,2024-03
C05250,2024-07-04,medium,Chennai,organic,18,male,2024,2024-07
C05251,2024-09-08,high,Delhi,ads,22,female,2024,2024-09
C05252,2024-12-20,low,Delhi,organic,31,male,2024,2024-12
C05253,2025-11-26,medium,Kolkata,ads,35,female,2025,2025-11
C05254,2024-07-28,high,Ahmedabad,referral,34,male,2024,2024-07
C05255,2025-08-31,medium,Ahmedabad,ads,43,female,2025,2025-08
C05256,2025-03-22,medium,Delhi,ads,39,male,2025,2025-03
C05257,2025-04-04,medium,Bangalore,referral,41,female,2025,2025-04
C05258,2025-04-16,medium,Kolkata,organic,21,male,2025,2025-04
C05259,2025-12-20,high,Mumbai,ads,36,male,2025,2025-12
C05260,2025-01-04,medium,Pune,referral,31,female,2025,2025-01
C05261,2025-05-06,low,Bangalore,ads,49,female,2025,2025-05
C05262,2024-05-16,high,Delhi,organic,36,male,2024,2024-05
C05263,2025-01-01,low,Delhi,organic,28,male,2025,2025-01
C05264,2024-07-02,high,Bangalore,organic,43,male,2024,2024-07
C05265,2025-08-10,low,Hyderabad,organic,40,female,2025,2025-08
C05266,2024-10-13,medium,Kolkata,ads,26,female,2024,2024-10
C05267,2025-04-16,medium,Delhi,organic,31,male,2025,2025-04
C05268,2025-01-09,high,Pune,organic,31,female,2025,2025-01
C05269,2025-10-15,high,Mumbai,ads,47,male,2025,2025-10
C05270,2025-06-20,medium,Chennai,ads,37,female,2025,2025-06
C05271,2025-05-25,high,Bhubaneswar,ads,42,female,2025,2025-05
C05272,2025-08-01,medium,Pune,ads,30,male,2025,2025-08
C05273,2024-09-06,medium,Bhubaneswar,organic,38,male,2024,2024-09
C05274,2025-05-24,medium,Jaipur,organic,48,other,2025,2025-05
C05275,2025-09-21,low,Hyderabad,organic,31,female,2025,2025-09
C05276,2024-03-13,medium,Pune,ads,36,female,2024,2024-03
C05277,2024-10-08,medium,Ahmedabad,organic,21,male,2024,2024-10
C05278,2024-12-25,medium,Hyderabad,ads,27,male,2024,2024-12
C05279,2024-01-10,medium,Ahmedabad,organic,31,female,2024,2024-01
C05280,2024-07-29,medium,Mumbai,referral,24,female,2024,2024-07
C05281,2024-05-31,low,Mumbai,ads,48,female,2024,2024-05
C05282,2024-01-05,medium,Mumbai,ads,26,male,2024,2024-01
C05283,2024-07-13,high,Hyderabad,ads,42,female,2024,2024-07
C05284,2024-10-09,medium,Mumbai,ads,36,female,2024,2024-10
C05285,2025-04-08,medium,Bangalore,ads,35,male,2025,2025-04
C05286,2024-04-22,low,Bhubaneswar,referral,49,male,2024,2024-04
C05287,2024-09-27,low,Bhubaneswar,ads,18,male,2024,2024-09
C05288,2024-06-11,high,Kolkata,referral,33,female,2024,2024-06
C05289,2025-04-04,high,Ahmedabad,organic,24,female,2025,2025-04
C05290,2024-04-14,medium,Bhubaneswar,referral,18,female,2024,2024-04
C05291,2025-11-23,medium,Delhi,organic,23,female,2025,2025-11
C05292,2025-07-09,medium,Bhubaneswar,organic,35,male,2025,2025-07
C05293,2024-10-08,low,Delhi,ads,27,female,2024,2024-10
C05294,2025-11-17,medium,Kolkata,organic,43,female,2025,2025-11
C05295,2024-06-10,medium,Jaipur,organic,32,female,2024,2024-06
C05296,2024-12-16,high,Hyderabad,organic,31,male,2024,2024-12
C05297,2025-03-09,low,Pune,ads,31,female,2025,2025-03
C05298,2024-05-19,medium,Jaipur,referral,34,female,2024,2024-05
C05299,2025-04-15,low,Kolkata,ads,30,female,2025,2025-04
C05300,2024-05-11,medium,Bhubaneswar,referral,26,female,2024,2024-05
C05301,2024-03-27,medium,Bhubaneswar,ads,44,male,2024,2024-03
C05302,2025-11-18,low,Ahmedabad,organic,28,female,2025,2025-11
C05303,2024-07-01,low,Hyderabad,organic,31,female,2024,2024-07
C05304,2025-01-02,medium,Kolkata,ads,39,male,2025,2025-01
C05305,2024-05-08,medium,Mumbai,organic,38,female,2024,2024-05
C05306,2024-09-02,low,Pune,organic,26,male,2024,2024-09
C05307,2025-08-23,medium,Jaipur,ads,42,male,2025,2025-08
C05308,2025-07-31,high,Bangalore,ads,40,other,2025,2025-07
C05309,2025-10-31,low,Bangalore,organic,36,male,2025,2025-10
C05310,2025-01-12,high,Bangalore,referral,30,female,2025,2025-01
C05311,2024-05-28,high,Kolkata,ads,30,male,2024,2024-05
C05312,2025-03-08,high,Mumbai,ads,32,male,2025,2025-03
C05313,2025-09-19,medium,Chennai,referral,22,male,2025,2025-09
C05314,2025-12-26,medium,Bangalore,organic,34,female,2025,2025-12
C05315,2025-04-13,medium,Jaipur,ads,43,male,2025,2025-04
C05316,2025-03-21,medium,Chennai,referral,43,other,2025,2025-03
C05317,2025-04-25,medium,Pune,ads,31,female,2025,2025-04
C05318,2024-10-20,medium,Ahmedabad,ads,45,female,2024,2024-10
C05319,2024-05-22,high,Mumbai,ads,54,male,2024,2024-05
C05320,2024-09-06,low,Ahmedabad,ads,31,male,2024,2024-09
C05321,2024-10-28,medium,Jaipur,organic,41,female,2024,2024-10
C05322,2024-01-25,low,Hyderabad,referral,18,male,2024,2024-01
C05323,2024-03-10,high,Hyderabad,referral,22,male,2024,2024-03
C05324,2025-09-16,low,Bangalore,referral,35,female,2025,2025-09
C05325,2024-04-21,medium,Jaipur,ads,24,female,2024,2024-04
C05326,2024-12-29,high,Ahmedabad,organic,55,female,2024,2024-12
C05327,2024-10-29,low,Kolkata,organic,40,male,2024,2024-10
C05328,2025-04-15,low,Chennai,referral,44,female,2025,2025-04
C05329,2024-03-31,medium,Bangalore,organic,34,female,2024,2024-03
C05330,2025-06-13,low,Chennai,organic,24,male,2025,2025-06
C05331,2025-10-22,medium,Bhubaneswar,ads,29,male,2025,2025-10
C05332,2025-12-26,low,Bhubaneswar,ads,37,male,2025,2025-12
C05333,2025-10-24,medium,Bhubaneswar,ads,28,male,2025,2025-10
C05334,2024-07-10,medium,Hyderabad,ads,41,male,2024,2024-07
C05335,2025-07-05,medium,Delhi,ads,42,male,2025,2025-07
C05336,2024-08-29,medium,Jaipur,referral,35,female,2024,2024-08
C05337,2024-05-17,low,Hyderabad,organic,18,male,2024,2024-05
C05338,2024-12-10,high,Jaipur,organic,52,male,2024,2024-12
C05339,2024-06-28,high,Pune,ads,32,female,2024,2024-06
C05340,2025-12-12,medium,Ahmedabad,referral,62,male,2025,2025-12
C05341,2025-05-17,medium,Bhubaneswar,organic,41,male,2025,2025-05
C05342,2024-07-21,high,Bhubaneswar,organic,32,male,2024,2024-07
C05343,2025-07-26,medium,Pune,ads,39,female,2025,2025-07
C05344,2024-07-10,low,Mumbai,ads,18,female,2024,2024-07
C05345,2024-01-05,medium,Delhi,referral,45,female,2024,2024-01
C05346,2024-08-24,medium,Mumbai,referral,60,female,2024,2024-08
C05347,2025-11-23,low,Hyderabad,ads,18,female,2025,2025-11
C05348,2024-11-06,medium,Mumbai,ads,32,female,2024,2024-11
C05349,2025-07-02,low,Jaipur,organic,33,male,2025,2025-07
C05350,2024-02-25,low,Kolkata,ads,43,male,2024,2024-02
C05351,2025-03-18,medium,Jaipur,ads,56,female,2025,2025-03
C05352,2024-08-24,medium,Bangalore,organic,38,other,2024,2024-08
C05353,2024-07-15,medium,Hyderabad,organic,56,male,2024,2024-07
C05354,2025-08-07,medium,Bhubaneswar,referral,36,male,2025,2025-08
C05355,2025-07-24,low,Hyderabad,ads,39,female,2025,2025-07
C05356,2025-05-28,medium,Mumbai,ads,38,male,2025,2025-05
C05357,2025-03-24,medium,Chennai,organic,47,female,2025,2025-03
C05358,2024-12-25,medium,Hyderabad,ads,30,male,2024,2024-12
C05359,2025-11-30,high,Ahmedabad,referral,43,male,2025,2025-11
C05360,2024-01-30,high,Hyderabad,organic,22,male,2024,2024-01
C05361,2024-04-17,low,Jaipur,ads,32,female,2024,2024-04
C05362,2025-08-24,medium,Chennai,organic,28,male,2025,2025-08
C05363,2025-12-17,medium,Delhi,ads,35,female,2025,2025-12
C05364,2025-03-20,medium,Jaipur,referral,31,male,2025,2025-03
C05365,2025-03-13,low,Chennai,ads,46,female,2025,2025-03
C05366,2025-08-28,medium,Chennai,referral,26,male,2025,2025-08
C05367,2025-04-01,low,Hyderabad,referral,18,female,2025,2025-04
C05368,2025-09-06,medium,Pune,referral,21,female,2025,2025-09
C05369,2025-11-28,low,Kolkata,referral,44,male,2025,2025-11
C05370,2025-11-26,medium,Pune,organic,25,male,2025,2025-11
C05371,2025-05-09,medium,Chennai,referral,38,female,2025,2025-05
C05372,2025-11-04,medium,Hyderabad,organic,32,male,2025,2025-11
C05373,2024-09-03,medium,Kolkata,organic,43,male,2024,2024-09
C05374,2025-06-26,high,Bhubaneswar,organic,32,male,2025,2025-06
C05375,2025-07-17,medium,Ahmedabad,organic,62,other,2025,2025-07
C05376,2025-08-10,medium,Mumbai,ads,53,female,2025,2025-08
C05377,2025-03-14,high,Kolkata,ads,31,male,2025,2025-03
C05378,2024-10-04,low,Bhubaneswar,organic,30,female,2024,2024-10
C05379,2025-07-05,medium,Bhubaneswar,ads,65,female,2025,2025-07
C05380,2025-09-04,low,Ahmedabad,ads,24,male,2025,2025-09
C05381,2024-04-20,medium,Bangalore,ads,34,male,2024,2024-04
C05382,2025-01-19,medium,Delhi,organic,35,male,2025,2025-01
C05383,2024-07-09,medium,Ahmedabad,organic,34,male,2024,2024-07
C05384,2025-05-04,medium,Delhi,organic,18,female,2025,2025-05
C05385,2025-11-24,low,Bangalore,organic,39,male,2025,2025-11
C05386,2025-03-01,medium,Bangalore,ads,25,female,2025,2025-03
C05387,2025-02-08,low,Ahmedabad,ads,49,male,2025,2025-02
C05388,2024-11-30,low,Delhi,organic,20,female,2024,2024-11
C05389,2024-07-27,medium,Pune,organic,35,female,2024,2024-07
C05390,2024-01-22,low,Mumbai,organic,18,female,2024,2024-01
C05391,2025-11-08,medium,Pune,referral,18,female,2025,2025-11
C05392,2025-09-02,low,Delhi,organic,26,male,2025,2025-09
C05393,2024-07-26,low,Jaipur,referral,28,female,2024,2024-07
C05394,2024-01-08,high,Jaipur,ads,49,female,2024,2024-01
C05395,2025-12-02,low,Bhubaneswar,organic,34,male,2025,2025-12
C05396,2025-11-17,medium,Jaipur,referral,47,male,2025,2025-11
C05397,2025-06-12,medium,Jaipur,ads,31,male,2025,2025-06
C05398,2025-08-24,medium,Mumbai,ads,41,female,2025,2025-08
C05399,2025-10-14,high,Bangalore,ads,27,female,2025,2025-10
C05400,2025-10-18,medium,Bhubaneswar,ads,27,female,2025,2025-10
C05401,2024-06-14,low,Bangalore,organic,18,male,2024,2024-06
C05402,2025-05-10,high,Delhi,organic,38,female,2025,2025-05
C05403,2025-08-12,medium,Ahmedabad,referral,37,male,2025,2025-08
C05404,2025-03-04,high,Bhubaneswar,referral,42,female,2025,2025-03
C05405,2024-06-11,medium,Kolkata,organic,37,female,2024,2024-06
C05406,2024-12-31,low,Bhubaneswar,ads,55,male,2024,2024-12
C05407,2025-06-09,low,Chennai,ads,36,female,2025,2025-06
C05408,2024-08-26,low,Bangalore,organic,44,male,2024,2024-08
C05409,2024-03-12,medium,Delhi,ads,31,male,2024,2024-03
C05410,2025-03-20,medium,Jaipur,ads,25,female,2025,2025-03
C05411,2025-10-16,low,Chennai,ads,42,male,2025,2025-10
C05412,2025-05-23,low,Hyderabad,referral,34,male,2025,2025-05
C05413,2024-09-25,medium,Kolkata,organic,43,male,2024,2024-09
C05414,2025-02-18,medium,Pune,ads,38,male,2025,2025-02
C05415,2024-09-01,low,Bangalore,ads,27,male,2024,2024-09
C05416,2025-11-05,low,Pune,ads,45,female,2025,2025-11
C05417,2024-02-29,medium,Delhi,organic,26,male,2024,2024-02
C05418,2024-01-06,low,Pune,ads,41,female,2024,2024-01
C05419,2025-12-09,high,Delhi,referral,47,female,2025,2025-12
C05420,2025-07-23,medium,Delhi,organic,31,male,2025,2025-07
C05421,2025-02-10,medium,Mumbai,ads,46,female,2025,2025-02
C05422,2024-08-04,high,Mumbai,referral,38,male,2024,2024-08
C05423,2024-01-26,high,Kolkata,organic,43,male,2024,2024-01
C05424,2024-01-05,high,Delhi,referral,26,male,2024,2024-01
C05425,2025-06-15,medium,Kolkata,organic,37,male,2025,2025-06
C05426,2025-01-24,low,Mumbai,organic,20,other,2025,2025-01
C05427,2025-12-10,low,Kolkata,organic,52,male,2025,2025-12
C05428,2025-07-24,medium,Kolkata,organic,18,female,2025,2025-07
C05429,2025-03-23,medium,Ahmedabad,organic,31,female,2025,2025-03
C05430,2024-05-25,low,Ahmedabad,ads,25,male,2024,2024-05
C05431,2025-01-22,high,Delhi,organic,41,female,2025,2025-01
C05432,2024-09-05,low,Chennai,referral,54,other,2024,2024-09
C05433,2025-06-09,low,Pune,ads,41,female,2025,2025-06
C05434,2025-04-06,high,Kolkata,ads,64,female,2025,2025-04
C05435,2024-01-13,low,Chennai,ads,21,male,2024,2024-01
C05436,2025-01-18,low,Mumbai,ads,21,male,2025,2025-01
C05437,2025-07-09,high,Bangalore,ads,26,female,2025,2025-07
C05438,2025-02-02,high,Pune,organic,36,male,2025,2025-02
C05439,2024-01-19,high,Jaipur,referral,24,female,2024,2024-01
C05440,2025-07-28,medium,Pune,ads,27,female,2025,2025-07
C05441,2025-05-05,medium,Kolkata,organic,41,male,2025,2025-05
C05442,2025-02-22,medium,Delhi,ads,22,male,2025,2025-02
C05443,2024-12-02,medium,Delhi,ads,23,female,2024,2024-12
C05444,2025-02-22,low,Kolkata,organic,31,male,2025,2025-02
C05445,2025-09-03,medium,Kolkata,referral,31,male,2025,2025-09
C05446,2025-11-05,high,Hyderabad,ads,45,male,2025,2025-11
C05447,2024-05-01,medium,Pune,ads,25,male,2024,2024-05
C05448,2025-03-07,medium,Ahmedabad,ads,27,male,2025,2025-03
C05449,2024-02-13,medium,Ahmedabad,referral,40,male,2024,2024-02
C05450,2024-11-12,medium,Jaipur,organic,43,male,2024,2024-11
C05451,2025-01-15,high,Chennai,ads,49,female,2025,2025-01
C05452,2024-05-24,low,Jaipur,organic,39,male,2024,2024-05
C05453,2024-11-22,low,Bangalore,ads,36,male,2024,2024-11
C05454,2024-12-28,medium,Bangalore,organic,40,female,2024,2024-12
C05455,2024-02-19,medium,Hyderabad,organic,32,female,2024,2024-02
C05456,2024-03-05,medium,Delhi,referral,32,male,2024,2024-03
C05457,2024-12-20,low,Pune,ads,18,female,2024,2024-12
C05458,2024-06-12,medium,Bangalore,organic,43,male,2024,2024-06
C05459,2024-05-20,low,Chennai,ads,37,male,2024,2024-05
C05460,2024-05-07,medium,Pune,ads,42,female,2024,2024-05
C05461,2025-02-01,medium,Pune,organic,18,male,2025,2025-02
C05462,2025-04-07,medium,Ahmedabad,organic,34,female,2025,2025-04
C05463,2024-07-05,low,Delhi,referral,26,female,2024,2024-07
C05464,2025-12-20,low,Bangalore,ads,50,male,2025,2025-12
C05465,2024-07-08,high,Ahmedabad,organic,41,male,2024,2024-07
